0.610081,-0.996912,-0.873313,0.525603,0.429520,0.682876,-1.018400,-0.888715,0.531310,0.437616,0.636159,-1.004400,-0.878410,0.345211,0.487961,0.531200,-0.945187,-0.842008,0.136373,0.525203,-1.307510,-0.844586,0.482074,-0.593939,-0.979450,-0.811603,-0.975932,0.550820,-0.727184,-1.199180,-0.936761,-0.846276,0.560426,-0.623744,-0.968946,-0.148527,-0.671801,-0.815371,-0.800608,-0.784286,-0.759818,2.000000
-0.536248,0.319304,-0.393477,-0.429489,-0.462344,-0.546772,0.348150,-0.354786,-0.399714,-0.520075,-0.538116,0.369069,-0.317245,-0.315915,-0.523534,-0.521265,0.360533,-0.305650,-0.254355,-0.455147,-0.329179,0.062729,0.165589,-0.010625,0.526512,-0.216034,-0.278873,0.255695,-0.288799,0.351698,0.077402,-0.193645,0.185249,-0.088007,0.347640,0.522674,0.428520,0.202961,0.080601,0.053314,0.052005,1.000000
-0.472789,0.865226,0.953813,-0.669302,-0.571600,-0.473058,0.865426,0.993244,-0.682556,-0.536217,-0.483563,0.885646,1.180360,-0.608342,-0.560336,-0.511470,0.898060,1.431620,-0.577517,-0.643185,0.010375,1.333950,-2.031480,1.528990,0.973434,0.124779,1.372930,-2.073470,1.491720,0.898140,0.085548,1.044960,-1.586880,1.077190,0.884497,0.417695,0.737209,0.844037,0.911594,0.954722,0.988736,2.000000
0.396956,-0.941309,-0.797470,0.455357,0.823317,0.401613,-0.946537,-0.820368,0.333427,0.843757,0.372538,-0.965048,-0.880329,0.246809,0.840718,0.377045,-1.011030,-0.881598,0.142260,0.886906,0.602595,-0.872992,0.478166,-0.590951,-0.937781,1.254310,-0.949815,0.510490,-0.692551,-1.091460,1.011500,-0.878430,0.541165,-0.610521,-1.023300,-0.756400,-0.893083,-0.945197,-0.953313,-0.941299,-0.937461,1.000000
-0.566163,0.433518,-0.266170,-0.428990,-0.153135,-0.587552,0.474198,-0.241112,-0.418245,-0.227309,-0.591840,0.511679,-0.187848,-0.407840,-0.374747,-0.582525,0.519485,-0.166149,-0.448610,-0.512459,-0.464013,-0.398975,0.428660,-0.500515,0.209518,-1.218340,-0.082510,0.585983,-0.416246,0.607393,-0.935942,-0.137942,0.539456,-0.434647,0.521445,0.210777,0.136094,0.050705,-0.015333,-0.026857,0.003578,2.000000
-0.712851,1.466670,2.162350,-0.702576,-1.174120,-0.717249,1.467940,2.186450,-0.732022,-1.163460,-0.695479,1.455760,2.279090,-0.679617,-1.146980,-0.674670,1.431480,2.097510,-0.605733,-1.109610,-0.399384,2.249890,-1.856700,2.278040,1.532020,-0.869604,1.670550,-0.822917,1.576160,1.354420,-0.554309,1.841020,-1.384190,1.770220,1.432030,0.963528,1.365350,1.639610,1.782720,1.817140,1.821170,1.000000
0.160342,-0.966517,-0.966137,0.979141,0.427681,0.136653,-0.935082,-0.966707,0.938890,0.371428,0.083849,-0.889975,-0.930195,0.463163,0.298124,0.085268,-0.864647,-0.911894,0.658038,0.423763,0.025837,-0.941489,0.645894,-0.645574,-1.022160,0.131496,-1.025640,0.662346,-0.752082,-1.113670,0.473118,-0.953583,0.729293,-0.671551,-1.130720,-0.081930,-0.719727,-0.896951,-0.906426,-0.855881,-0.852493,2.000000
0.072794,-0.900479,-0.936102,0.984658,0.433358,0.067577,-0.900159,-0.952584,0.879989,0.436496,0.052364,-0.916911,-0.955612,0.654699,0.506612,0.049816,-0.936841,-0.942119,0.760848,0.567052,-1.129770,-0.957321,0.615968,-0.648103,-1.027940,-0.482054,-1.028060,0.638267,-0.755510,-1.060600,-0.459945,-0.957381,0.691292,-0.675799,-1.055260,-0.168597,-0.760787,-0.928455,-0.969745,-0.965977,-0.975262,2.000000
-0.593979,1.206000,1.748370,-0.719108,-0.690022,-0.598437,1.199100,1.718420,-0.737519,-0.662416,-0.593649,1.226730,2.061280,-0.648103,-0.680177,-0.595508,1.245670,2.396200,-0.568432,-0.735850,-0.946806,2.641080,-2.852090,2.762090,1.414310,-0.830973,2.443510,-2.751110,2.746600,1.224250,-1.053210,2.490090,-2.849360,2.668950,1.345890,0.464732,0.904787,1.194150,1.378660,1.461240,1.519750,2.000000
-0.357505,-0.143140,-0.776470,-0.340233,0.647063,-0.389229,-0.074673,-0.757269,-0.247209,0.552589,-0.435907,0.049895,-0.619497,-0.084069,0.321742,-0.478686,0.174205,-0.396866,-0.199662,-0.050685,0.933403,-0.594379,0.434737,-0.569241,-0.161331,0.396146,-0.087987,0.401763,-0.479415,0.373787,0.306490,-0.422383,0.539956,-0.570081,0.129716,-0.529191,-0.730912,-0.728253,-0.717309,-0.705475,-0.692101,2.000000
-0.612360,0.850774,0.482454,-0.584504,-0.715650,-0.618477,0.859479,0.526812,-0.602925,-0.720027,-0.605893,0.862038,0.626903,-0.601056,-0.750443,-0.585873,0.834971,0.532639,-0.582575,-0.722346,-0.253346,0.614059,-0.213275,0.167738,0.956382,0.020170,0.267829,-0.150986,-0.022989,0.751282,-0.101650,0.404662,-0.245340,0.100181,0.817340,0.609791,0.821558,0.850454,0.822567,0.822287,0.834961,2.000000
-0.645354,1.488950,3.207610,-0.744205,-1.071700,-0.638377,1.464510,3.076330,-0.771063,-1.005210,-0.629822,1.471960,3.323130,-0.685274,-0.987556,-0.639267,1.492200,3.558710,-0.592260,-1.054970,-0.440714,3.706010,-3.474650,4.213340,1.652740,-0.822277,3.349080,-2.324180,4.008240,1.444630,-0.851663,3.652250,-3.327190,4.340310,1.636630,0.855761,1.271460,1.657100,1.969010,2.110980,2.165370,2.000000
-0.687933,1.311900,2.001770,-0.700367,-1.149500,-0.689302,1.300800,2.007340,-0.727064,-1.108180,-0.677128,1.291410,2.024740,-0.663295,-1.085440,-0.664795,1.277340,1.893900,-0.583994,-1.076550,0.434327,1.696610,-1.884890,1.768440,1.252820,0.279893,1.843210,-2.249990,2.130710,1.245800,0.339074,1.855610,-2.212920,1.981020,1.238160,1.008890,1.287180,1.456410,1.562250,1.626520,1.668610,2.000000
1.448140,-1.320460,-0.975103,0.318025,1.972980,1.398570,-1.287390,-0.994073,0.555798,1.973170,1.433700,-1.279390,-0.937111,0.832822,2.014290,1.500490,-1.256230,-0.872003,0.866456,2.083410,2.056800,-0.869604,0.296195,-0.518136,-1.591160,1.217540,-0.796780,0.339214,-0.589122,-0.686174,1.395070,-0.844307,0.377125,-0.536657,-1.257340,-2.074780,-1.773010,-1.519060,-1.438120,-1.421430,-1.425990,2.000000
1.709380,-1.379680,-0.880379,0.064219,2.479920,1.583920,-1.357150,-0.900029,0.235475,2.529980,1.658060,-1.380620,-0.852803,0.437246,2.605460,1.758330,-1.377890,-0.822927,0.648263,2.699200,1.386800,-0.599896,-0.050755,-0.339754,-1.368650,1.029020,-0.763006,0.304101,-0.550181,-0.725275,1.048710,-0.715630,0.183960,-0.413357,-1.126630,-2.935370,-1.928920,-1.546120,-1.438810,-1.414820,-1.413280,2.000000
1.325170,-0.648503,-0.512269,-0.531200,1.364470,1.292960,-0.635329,-0.513169,-0.481284,1.374530,1.344700,-0.599237,-0.409010,-0.296495,1.361060,1.371110,-0.561365,-0.229578,-0.182650,1.276830,1.142280,-0.481464,-0.062709,-0.272397,-0.624844,1.492140,0.764776,-2.101550,0.877041,-0.255955,0.953173,0.094284,-0.656329,0.072465,-0.249128,-1.594350,-1.094610,-0.877091,-0.798409,-0.752012,-0.726544,2.000000
0.840309,-1.363320,-1.045100,0.361983,1.206360,0.881318,-1.374680,-1.053220,0.655289,1.188010,0.839339,-1.345470,-1.000760,1.120330,1.141840,0.761287,-1.253590,-0.904067,1.237380,1.163420,0.074134,-0.666544,0.795910,-0.600406,-0.991454,0.117463,-0.906986,0.762866,-0.740687,-1.377280,0.402783,-0.901619,0.729773,-0.675149,-1.201810,-0.981240,-1.293760,-1.258660,-1.199140,-1.174120,-1.163770,1.000000
1.363060,-0.547832,-0.469750,-0.547072,1.059900,1.398220,-0.547832,-0.468301,-0.503224,1.119950,1.339710,-0.515668,-0.416046,-0.308299,1.103490,1.212730,-0.467671,-0.294416,-0.128447,0.990985,1.380700,-0.352727,-0.221661,-0.208498,-0.525093,1.740350,0.780398,-2.008680,0.917161,-0.262581,1.136160,0.175194,-0.742946,0.155054,-0.183100,-1.250000,-0.797849,-0.654000,-0.610351,-0.599606,-0.572150,2.000000
-0.137803,-0.553439,-0.761467,-0.230057,0.250018,-0.077152,-0.596508,-0.797190,-0.118242,0.293656,-0.066977,-0.559166,-0.810253,0.181741,0.415466,-0.216274,-0.340593,-0.610091,0.145519,0.170277,-0.144479,-0.267209,1.044280,-0.450619,-0.178283,0.570751,-0.594409,1.012300,-0.627113,-0.463793,0.647403,-0.674590,0.825236,-0.610061,-0.425672,0.013943,-0.582175,-0.749593,-0.775031,-0.766175,-0.783017,1.000000
-0.525773,0.198253,-0.413887,-0.254885,-0.540315,-0.536087,0.208858,-0.404332,-0.277704,-0.578197,-0.524963,0.191496,-0.441374,-0.347910,-0.588282,-0.506442,0.171956,-0.481294,-0.351768,-0.529581,1.231230,-0.547552,0.480335,-0.541265,0.012164,0.310608,-0.505622,0.663235,-0.571400,0.164200,0.817200,-0.527852,0.614059,-0.559526,0.054263,0.668453,0.426092,0.149907,0.039301,0.029735,0.023629,2.000000
-0.123669,-0.617308,-0.704515,0.441624,-0.174934,-0.087937,-0.672101,-0.758819,0.060200,-0.138072,-0.045238,-0.744796,-0.840119,-0.520855,0.009635,-0.035263,-0.716479,-0.797600,-0.798879,0.182061,-0.303731,-0.896921,0.606533,-0.630211,-0.826485,-0.198403,-0.995313,0.623994,-0.747494,-0.926696,0.170037,-0.863737,0.678078,-0.651381,-0.741047,0.414677,-0.161181,-0.465522,-0.499116,-0.495907,-0.530790,2.000000
-0.580896,0.341563,-0.536887,-0.374147,-0.537947,-0.603234,0.391738,-0.494638,-0.330168,-0.652271,-0.606613,0.455217,-0.400844,-0.269168,-0.749153,-0.591300,0.470549,-0.373147,-0.227449,-0.713980,-0.563254,-0.304941,0.509790,-0.479005,0.351798,-1.092200,-0.284681,0.707164,-0.515867,0.447011,-0.680617,-0.318784,0.577078,-0.506882,0.337545,0.658188,0.425272,0.141831,0.028826,0.024048,0.049726,2.000000
-0.699717,1.256600,1.374940,-0.672091,-1.044680,-0.705205,1.253480,1.397300,-0.695090,-1.021650,-0.689982,1.249950,1.410210,-0.634969,-1.058430,-0.674110,1.247850,1.468460,-0.596178,-1.125430,0.065938,1.273260,-0.802787,0.856801,1.223050,-0.202481,1.263760,-0.752352,0.935702,1.181420,-0.278274,1.305840,-0.893263,0.973763,1.242200,0.920429,1.126390,1.227210,1.265720,1.268760,1.273940,2.000000
-0.642256,0.825206,0.374757,-0.590950,-0.870074,-0.647173,0.831303,0.426621,-0.600056,-0.868845,-0.634169,0.824886,0.377135,-0.527882,-0.845346,-0.619946,0.813561,0.283721,-0.429480,-0.779428,-0.013173,0.549661,0.560126,0.082600,0.894822,-0.383512,0.454977,1.031000,0.008336,0.790973,0.118752,0.290018,0.551170,-0.100371,0.769903,0.816990,0.895172,0.826815,0.757149,0.714160,0.683955,2.000000
0.051305,-0.674150,-0.800558,0.415287,0.225530,0.067917,-0.685195,-0.819399,0.331958,0.195684,0.073294,-0.727384,-0.849704,-0.007686,0.227818,0.152535,-0.827305,-0.874712,-0.172585,0.375436,-1.622240,-0.862528,0.544853,-0.621556,-0.754550,-1.199440,-0.939180,0.517187,-0.724145,-0.861678,-1.904480,-0.855012,0.572890,-0.640356,-0.793662,0.019121,-0.544143,-0.735320,-0.763766,-0.755420,-0.747924,2.000000
-0.655289,0.986257,0.735990,-0.633070,-0.826845,-0.661416,0.981669,0.717489,-0.644545,-0.810203,-0.652430,0.988106,0.717379,-0.570441,-0.831463,-0.643885,0.995492,0.718828,-0.503713,-0.896621,-0.073864,0.652561,-0.184030,0.153025,0.953583,-0.364132,0.884247,-0.252906,0.367070,0.992734,-0.445452,0.771922,-0.268089,0.209288,0.990475,0.743836,0.878280,0.884647,0.844586,0.802007,0.787534,2.000000
1.636600,-1.333500,-0.966557,0.684425,1.427140,1.623150,-1.327590,-0.983369,0.863817,1.436060,1.548440,-1.320520,-0.956592,0.972704,1.402200,1.423510,-1.323600,-0.909865,0.707814,1.298950,2.147850,-0.955432,0.432738,-0.582605,-1.451950,2.057410,-0.931004,0.343112,-0.641366,-1.251150,1.992400,-0.922219,0.503673,-0.611161,-1.350480,-1.472190,-1.324310,-1.273290,-1.248960,-1.239820,-1.232100,2.000000
0.452289,-1.103660,-1.003620,0.892443,0.938251,0.420694,-1.069630,-1.017130,1.138970,0.843907,0.364332,-1.051310,-0.998551,1.381780,0.724765,0.395326,-1.098530,-0.965377,1.594050,0.830444,-0.498836,-0.947146,0.579086,-0.639787,-1.052510,-0.648453,-0.972704,0.555348,-0.738478,-0.958441,-0.250947,-0.943218,0.632880,-0.668173,-1.131440,-0.701816,-1.160370,-1.202940,-1.185840,-1.158420,-1.152500,2.000000
-0.422313,0.046147,-0.262581,-0.275615,-0.479115,-0.417445,0.027227,-0.264071,-0.350059,-0.459545,-0.400644,-0.024138,-0.380974,-0.523973,-0.370988,-0.361553,-0.111765,-0.523804,-0.502094,-0.225949,-1.795370,-0.401733,0.250677,-0.390839,0.074034,-1.574580,-0.619747,0.360933,-0.578277,-0.149367,-2.116310,-0.447051,0.341753,-0.438175,0.007756,0.564813,0.340763,0.108447,0.012244,0.030705,0.064898,2.000000
0.395746,-1.064380,-0.994623,0.171286,0.860419,0.473508,-1.097850,-1.014010,0.407371,0.882228,0.488171,-1.067870,-0.989506,0.893463,1.005720,0.287849,-0.882948,-0.887665,1.093230,0.821538,-0.306140,-0.610371,0.831343,-0.580496,-0.641626,0.534338,-0.835721,0.852372,-0.709503,-1.064770,0.348110,-0.880459,0.759568,-0.665764,-0.969655,-0.604904,-1.120680,-1.147950,-1.139510,-1.136500,-1.135510,1.000000
0.064928,-0.834831,-0.808454,0.568202,0.364332,0.083259,-0.863497,-0.849454,0.414727,0.370358,0.085858,-0.905527,-0.900000,0.206569,0.441284,0.123909,-0.968336,-0.916701,0.443993,0.578967,0.876711,-0.895561,0.528021,-0.619467,-0.914742,1.759960,-0.981599,0.540105,-0.720427,-1.050880,1.403420,-0.901499,0.595778,-0.642945,-0.979041,-0.176034,-0.637648,-0.816470,-0.862858,-0.892683,-0.935372,1.000000
-0.717559,1.385000,2.102590,-0.687783,-1.326700,-0.722366,1.378900,2.124490,-0.723296,-1.318060,-0.700187,1.347100,1.905270,-0.674600,-1.232850,-0.678198,1.320220,1.493280,-0.567332,-1.148760,-0.838090,1.648600,-1.018330,1.259230,1.373320,-1.121890,1.333220,-0.731802,1.104580,1.244060,-1.006000,1.507900,-1.059070,1.205130,1.321290,1.138940,1.519330,1.772660,1.861040,1.852400,1.836340,2.000000
-0.714030,1.329360,2.030280,-0.666913,-1.372810,-0.716299,1.305090,2.000550,-0.713621,-1.319630,-0.690852,1.251610,1.366540,-0.650182,-1.190180,-0.671571,1.238380,0.944278,-0.513638,-1.102230,-0.632540,1.255670,-0.267899,0.897441,1.290520,-1.131250,0.851703,0.287939,0.610321,1.129790,-0.724175,1.136920,-0.296905,0.849714,1.247500,1.142460,1.592450,1.821690,1.845830,1.813380,1.808490,2.000000
-0.704615,1.252340,1.771660,-0.653210,-1.277740,-0.707703,1.229900,1.782060,-0.702146,-1.288680,-0.683036,1.167430,1.603440,-0.710572,-1.228220,-0.657388,1.124540,1.009620,-0.580866,-1.082290,0.229348,1.302990,-1.224410,1.087850,1.180700,-0.282802,0.643845,-0.425022,0.383392,0.996432,0.071535,1.018900,-0.755960,0.683935,1.100630,1.103080,1.450760,1.621260,1.653140,1.659800,1.636310,2.000000
1.145920,-1.369390,-0.990205,0.662466,2.015940,1.057680,-1.339790,-1.017530,0.946177,2.034020,1.029480,-1.325200,-0.964998,1.065280,2.047360,0.949275,-1.280560,-0.912793,0.876611,2.012660,0.819409,-0.915412,0.433678,-0.589881,-1.222800,0.064019,-0.917611,0.398195,-0.670142,-0.969745,0.392638,-0.878790,0.422193,-0.579096,-1.376390,-2.244960,-1.706060,-1.458850,-1.390340,-1.371770,-1.364390,2.000000
-0.658847,0.813022,0.546313,-0.519635,-1.140360,-0.665254,0.788714,0.597617,-0.594619,-1.161370,-0.641356,0.705624,0.342302,-0.650511,-1.059480,-0.610911,0.650621,-0.065278,-0.423173,-0.848654,0.288179,-0.023848,0.207878,-0.325021,0.556368,0.072834,-0.087667,0.334686,-0.382623,0.589921,0.306010,0.024468,0.230567,-0.307609,0.595828,1.019450,1.237960,1.190150,1.084840,0.973913,0.870334,2.000000
0.127658,-0.725505,-0.717269,0.282032,0.556747,0.172186,-0.773621,-0.762007,0.188408,0.617347,0.216624,-0.837980,-0.844077,0.218973,0.771662,0.242391,-0.875681,-0.845606,0.220602,0.896691,-0.034273,-0.726794,0.490880,-0.520255,-0.635309,0.752192,-0.957181,0.514348,-0.679907,-0.983089,0.562645,-0.850344,0.539636,-0.574379,-0.816860,-0.472978,-0.648013,-0.759058,-0.787714,-0.787175,-0.782817,1.000000
-0.379054,-0.057702,-0.510090,-0.213075,-0.172715,-0.379884,-0.064339,-0.481854,-0.226009,-0.180372,-0.392288,-0.081420,-0.511130,-0.272507,-0.167218,-0.389929,-0.109007,-0.541025,-0.286480,-0.138432,1.300710,-0.573189,0.657178,-0.587232,-0.127417,1.021520,-0.566183,0.836620,-0.650651,-0.159142,1.228310,-0.624854,0.749653,-0.619597,-0.182251,0.208018,0.108887,-0.067777,-0.195754,-0.268568,-0.319993,1.000000
0.902228,-1.353950,-1.066430,1.558330,1.062240,0.865646,-1.328470,-1.079610,1.895320,0.966966,0.786555,-1.321300,-1.045940,2.149770,0.908045,0.868385,-1.393490,-1.013810,2.423700,1.044190,-1.348740,-1.032220,0.571310,-0.658557,-1.464800,-1.080800,-1.033290,0.534348,-0.740298,-1.320840,-1.646470,-0.983389,0.615629,-0.672351,-1.359820,-0.717259,-1.321310,-1.345340,-1.318910,-1.312040,-1.316330,2.000000
-0.714690,1.399070,1.962590,-0.692141,-1.145250,-0.719787,1.393280,1.963490,-0.721357,-1.106440,-0.702006,1.388330,1.970560,-0.669292,-1.144420,-0.684925,1.390510,1.981960,-0.626003,-1.217300,-0.008316,1.594570,-0.830323,1.181840,1.365690,-0.416856,1.567800,-0.517916,1.266880,1.310220,-0.310648,1.690120,-0.855521,1.363660,1.378470,0.992334,1.256080,1.407110,1.509090,1.532090,1.536440,2.000000
-0.372118,-0.013833,-0.524153,-0.257464,-0.077392,-0.375156,-0.009645,-0.537567,-0.219183,-0.086907,-0.370429,-0.023059,-0.568942,-0.147568,-0.042689,-0.363872,-0.038501,-0.530790,-0.246389,-0.035343,-1.461030,-0.301462,0.566273,-0.457446,0.178713,-1.153870,-0.586373,0.465102,-0.581365,-0.039091,-1.085170,-0.515048,0.513069,-0.507232,-0.048127,0.133475,-0.024598,-0.232136,-0.300973,-0.328869,-0.324631,1.000000
0.247849,-0.643815,-0.720437,0.275665,0.391968,0.281462,-0.662466,-0.738279,0.137613,0.435806,0.257204,-0.684025,-0.788544,-0.079111,0.526652,0.204460,-0.685794,-0.801398,-0.124099,0.534299,0.132145,-0.774331,0.654629,-0.602275,-0.616728,0.659647,-0.940110,0.633530,-0.727614,-0.878170,0.779449,-0.859799,0.667393,-0.644714,-0.807125,-0.302982,-0.472039,-0.586903,-0.627473,-0.630051,-0.610541,1.000000
-0.365841,0.089116,-0.358395,-0.263561,-0.420714,-0.380903,0.098382,-0.321293,-0.320143,-0.456846,-0.408880,0.081360,-0.405801,-0.412868,-0.449880,-0.405891,0.058061,-0.527242,-0.243970,-0.335676,-1.237150,-0.525832,0.434637,-0.520465,-0.040740,-0.968336,-0.567052,0.440834,-0.594309,-0.023628,-0.805686,-0.502334,0.445672,-0.533189,-0.035153,0.463493,0.310158,0.175514,0.108427,0.098362,0.057772,2.000000
-0.644854,1.129440,1.459340,-0.692561,-0.774881,-0.646343,1.109450,1.435780,-0.710582,-0.695719,-0.640336,1.121260,1.512670,-0.626863,-0.728104,-0.640666,1.159480,1.866060,-0.589311,-0.895482,0.736819,1.259410,-1.533130,1.158980,1.032820,0.215595,1.926990,-2.630970,2.257850,1.192220,0.315326,1.764440,-2.223650,1.817260,1.169440,0.686824,0.833942,0.908025,0.987886,1.049130,1.092570,1.000000
-0.469800,0.311518,-0.142720,-0.468750,-0.335296,-0.479095,0.325790,-0.080921,-0.471209,-0.364542,-0.499895,0.345891,0.005337,-0.496447,-0.438455,-0.509111,0.338404,-0.059271,-0.490150,-0.494618,1.491980,-0.294286,0.145439,-0.412538,0.158413,1.454590,-0.003208,-0.215614,-0.232386,0.406981,1.318030,-0.175844,0.076273,-0.356275,0.241082,0.361443,0.325741,0.272716,0.217144,0.213675,0.237983,1.000000
-0.488561,0.235135,-0.416396,-0.425831,-0.349279,-0.499205,0.260702,-0.385431,-0.392448,-0.368839,-0.518336,0.297104,-0.332088,-0.306460,-0.416556,-0.532209,0.316285,-0.230147,-0.340993,-0.499016,-0.109396,-0.400824,0.284001,-0.466132,0.120041,-0.377565,-0.024418,0.272357,-0.366461,0.428310,-0.393957,-0.349199,0.382243,-0.489470,0.182101,0.457876,0.243871,0.040700,-0.049106,-0.071925,-0.065168,2.000000
-0.639687,0.770033,0.283731,-0.559306,-0.790563,-0.647533,0.788674,0.320183,-0.571940,-0.810243,-0.641466,0.819679,0.373467,-0.553109,-0.878240,-0.629512,0.827205,0.454028,-0.610531,-0.974803,0.595688,0.187508,0.026747,-0.034053,0.713481,0.069956,0.283991,0.189707,0.007946,0.795471,0.408440,0.194485,0.161191,-0.103979,0.741217,0.771952,0.775830,0.662695,0.600026,0.603574,0.634170,2.000000
-0.114474,-0.415367,-0.681357,0.054324,0.150107,-0.098012,-0.431059,-0.697359,0.042959,0.179952,-0.097622,-0.456887,-0.730852,-0.015872,0.241122,-0.089536,-0.481205,-0.711092,-0.230877,0.312317,-0.911984,-0.606723,0.585203,-0.568282,-0.258333,0.054783,-0.853852,0.577077,-0.698698,-0.592560,-0.108687,-0.778349,0.614269,-0.621945,-0.520515,-0.048836,-0.270477,-0.459125,-0.534768,-0.562165,-0.570561,1.000000
-0.390369,0.235685,-0.433578,-0.502744,0.241382,-0.414507,0.289778,-0.404062,-0.462574,0.193825,-0.432768,0.364381,-0.262162,-0.339594,0.060040,-0.459475,0.445002,-0.022549,-0.374017,-0.198953,-0.072684,-0.202011,-0.027666,-0.263541,0.241622,-0.071185,0.272537,-0.333377,0.019850,0.615339,-0.101440,-0.119741,0.021470,-0.268089,0.322552,-0.223161,-0.248838,-0.285680,-0.308199,-0.310268,-0.312227,2.000000
