-0.646285,0.740314,0.189116,0.715418,-0.363830,-0.510580,-0.540164,-0.593524,0.247494,-0.357444,-0.230504,-0.509920,1.473380,1.542130,0.908112,1.280720,-0.499196,0.378172,0.974345,0.174924,0.835642,-0.167728,0.360882,0.570107,0.039888,0.901285,0.346510,0.264645,0.171856,0.182240,0.207356,0.246455,1.000000
-0.090340,-0.392375,-0.509950,-0.601330,-0.071671,1.764340,1.744630,1.749120,-0.374914,-0.164580,-0.435041,1.383400,-0.325042,0.332927,-0.499606,-0.193534,1.620150,-0.679387,0.173745,-0.571856,-0.603009,1.734890,-0.692620,0.334437,-0.535826,-0.814643,0.126780,-0.240608,-0.445426,-0.486124,-0.485074,-0.500835,1.000000
0.119265,-0.591106,-0.632303,-0.530179,0.087952,1.652310,1.685270,1.797120,-0.130468,-0.677018,-0.636181,1.237120,-0.373185,0.274969,-0.523063,-0.429314,1.576710,-0.631584,0.244546,-0.565580,-0.666524,1.533670,-0.694249,0.378073,-0.545551,-0.733737,-0.021378,-0.470162,-0.628215,-0.660818,-0.673321,-0.698107,1.000000
1.773100,-1.706760,-0.847785,-0.934137,0.462306,0.462366,0.452931,0.417731,-0.742722,-0.705323,-0.722384,0.264305,-1.033460,0.034831,-0.659408,-2.099950,0.709021,-0.922984,0.125361,-0.613094,-2.111300,0.250493,-0.901356,0.375144,-0.573055,-1.893030,-0.411544,-0.959743,-1.070500,-1.094460,-1.126420,-1.154210,1.000000
-0.690261,0.830055,0.539914,-0.095188,-0.701775,-0.392814,-0.429514,-0.484374,1.778980,0.876859,0.140683,-0.219710,0.072530,-0.174204,-0.194973,0.743992,-0.272630,-0.012453,-0.174854,-0.242037,0.686244,-0.594454,-0.011954,0.048753,-0.234351,0.677558,0.669533,0.914078,0.944022,0.888522,0.850074,0.839100,3.000000
-0.177353,-0.221598,-0.490411,-0.523033,-0.024856,1.069920,1.084850,1.072040,-0.215162,-0.616652,-0.608676,0.290700,-0.563891,0.190266,-0.565270,-0.288462,1.255000,-0.508661,0.010794,-0.462906,-0.199121,1.431250,-0.562592,0.184519,-0.459108,-0.469353,0.081185,-0.279886,-0.446555,-0.494919,-0.502394,-0.498966,1.000000
-0.674140,0.650253,0.174504,-0.335416,-0.852422,0.142842,0.137065,0.084874,0.193284,0.921354,-0.145780,0.931899,-0.331678,0.053631,-0.478438,0.354016,0.042597,-0.240978,0.102963,-0.427036,0.488922,-0.771627,-0.272860,0.314418,-0.415772,0.385198,0.789827,1.030150,0.871482,0.710480,0.663576,0.679827,3.000000
0.500895,-0.920365,-0.751557,-0.698227,0.346930,1.696120,1.752070,1.821940,-0.316806,-0.855750,-0.841488,1.390190,-0.588847,0.204818,-0.593315,-0.794384,1.535770,-0.760613,0.121903,-0.592815,-0.937236,1.609200,-0.758204,0.344171,-0.554166,-0.925042,-0.283575,-0.781421,-0.888343,-0.938366,-0.968239,-0.999621,1.000000
-0.838580,1.517730,1.437430,1.277730,-1.079380,-0.112618,-0.256180,-0.385169,0.962142,1.612570,1.368250,0.359843,1.359920,0.692290,0.826446,1.397000,-0.405657,1.364230,1.329310,1.245160,1.402410,0.118865,1.185920,0.211094,0.574215,1.287130,0.957944,1.573580,1.767720,1.736740,1.727720,1.736830,3.000000
0.654081,-0.981851,-0.711749,-0.783020,0.122463,-0.087012,-0.070781,-0.056449,-0.427855,-0.681366,-0.715827,-0.179641,-0.825107,0.234821,-0.570107,-1.363570,0.146680,-0.787218,0.213253,-0.579132,-1.196530,0.115337,-0.802650,0.408436,-0.559113,-1.210740,-0.067913,-0.531388,-0.708991,-0.764561,-0.822089,-0.852742,1.000000
-0.898037,2.072000,3.720760,2.336710,-1.320900,0.148948,0.073599,-0.034601,2.177080,4.171120,4.587060,0.497417,2.447740,-2.859520,3.149370,1.961090,-0.138664,2.672970,-1.884540,2.779360,1.927330,-0.392375,2.703060,-2.126310,2.669780,2.071910,1.211600,2.061080,2.624280,2.887890,2.999980,3.017730,3.000000
3.267600,-1.829740,-0.887923,-0.835801,3.011990,0.041977,0.064265,0.081075,-1.095150,-0.769388,-0.553916,0.266074,-0.867394,0.070341,-0.606527,-1.163800,0.046624,-0.806348,0.081695,-0.581071,-1.516960,0.479477,-0.796333,0.332438,-0.540913,-1.389760,-3.093130,-2.148190,-1.552760,-1.359790,-1.281880,-1.248280,3.000000
-0.037909,-0.306762,-0.725262,0.211934,1.363590,-0.599931,-0.560203,-0.461577,-1.137650,-0.754746,-0.510240,-0.406297,0.269032,0.515187,-0.177643,0.776284,-0.638030,0.068022,0.848344,-0.294039,0.312489,-0.238959,-0.266904,0.670812,-0.432313,0.148099,-1.268800,-1.067390,-0.756505,-0.641638,-0.595213,-0.576784,3.000000
-0.339574,-0.116486,-0.419739,-0.638710,-0.310220,0.174044,0.204128,0.275589,-0.017710,-0.463246,-0.552217,0.490011,-0.779532,-0.102144,-0.624538,-0.535066,0.209655,-0.534957,-0.074489,-0.543012,-0.207306,-0.106112,-0.446545,0.086373,-0.466064,-0.175794,0.341762,0.156274,-0.043296,-0.128220,-0.162001,-0.163200,3.000000
-0.834632,1.676940,2.610820,2.738790,-1.017140,1.325750,1.142620,0.907182,1.268460,2.832860,1.661300,1.321000,2.286030,-3.627750,3.593370,1.510540,0.971307,2.855130,-4.997800,4.207320,1.593470,0.646805,2.615860,-5.186390,4.014670,1.476710,0.936846,1.449810,1.736870,1.895530,1.957940,1.980770,3.000000
0.580492,-1.028550,-0.652092,-0.892370,0.045835,0.840359,0.832053,0.836681,-0.238429,-0.619090,-0.757364,0.742822,-0.894899,0.080046,-0.636771,-1.193070,0.924053,-0.856660,0.125461,-0.600521,-1.442620,0.844257,-0.795154,0.374944,-0.553046,-1.164190,0.024497,-0.433922,-0.621269,-0.670003,-0.710280,-0.744841,3.000000
-0.009165,-0.598152,-0.651692,-0.787828,-0.106252,0.938725,0.956285,0.957285,-0.664895,-0.582930,-0.708651,0.042906,-0.956565,-0.014022,-0.669213,-1.221690,1.213210,-0.751538,0.162321,-0.592615,-0.697018,1.478480,-0.746111,0.392225,-0.558563,-0.853262,0.155984,-0.224607,-0.470992,-0.499916,-0.508621,-0.526361,1.000000
0.478627,-0.943602,-0.702454,-0.760713,0.191555,0.183719,0.165909,0.246635,-0.367468,-0.674570,-0.650853,-0.563721,-0.831644,0.229074,-0.568718,-1.335810,0.593954,-0.754376,0.265484,-0.565160,-1.037190,0.823438,-0.770128,0.432073,-0.550658,-1.097980,-0.123013,-0.640948,-0.803819,-0.807217,-0.824588,-0.862767,1.000000
0.209685,-0.877049,-0.730429,-0.838640,0.086183,1.081990,1.075430,1.082240,-0.294059,-0.644896,-0.679717,0.847875,-0.942053,-0.008226,-0.665755,-1.149950,1.131510,-0.820520,0.089091,-0.600251,-1.054500,1.106890,-0.816042,0.350068,-0.562621,-1.201810,-0.006327,-0.560213,-0.764591,-0.797603,-0.838720,-0.877968,1.000000
-0.578353,0.468643,0.161172,-0.279147,-0.502694,1.750800,1.683840,1.589470,0.191905,0.589786,-0.132777,1.582850,-0.244936,0.264795,-0.440029,-0.017580,1.508390,-0.173515,0.441887,-0.361782,0.139374,1.555690,-0.378293,0.275129,-0.468023,-0.329889,0.275929,0.831624,0.734997,0.637150,0.606287,0.605028,3.000000
-0.239958,-0.288332,-0.497777,-0.718486,-0.329139,1.070210,1.079640,1.079850,0.004488,-0.533287,-0.497387,0.171636,-0.791486,-0.039478,-0.628705,-0.594274,1.330100,-0.691471,0.137205,-0.570907,-0.501635,1.572600,-0.672991,0.345870,-0.535176,-0.659078,0.368158,0.105332,-0.142732,-0.237700,-0.237290,-0.233432,1.000000
0.226266,-0.687993,-0.649044,-0.684335,0.250213,-1.875020,-1.884640,-1.892430,-0.485164,-0.747360,-0.621399,-2.239080,-0.726092,0.211264,-0.576604,-0.735466,-1.709270,-0.708112,0.288771,-0.558564,-0.844996,-1.559460,-0.686174,0.521854,-0.521514,-0.855261,-0.240598,-0.650663,-0.761702,-0.763042,-0.755635,-0.736156,1.000000
0.767389,-1.027690,-0.663496,-0.663226,0.249703,1.315350,1.443640,1.586990,-0.661487,-0.489381,-0.555715,0.834732,-0.623538,0.512159,-0.431024,-1.301280,1.327810,-0.705183,0.396372,-0.525092,-1.384460,1.590460,-0.800601,0.404028,-0.560922,-1.411740,-0.228225,-0.614183,-0.684794,-0.711930,-0.759164,-0.824388,1.000000
-0.517566,0.555365,0.072780,0.828106,-0.274799,-1.205850,-1.135200,-1.054970,-0.439559,-0.087562,-0.271421,-1.453710,1.886990,2.701240,1.696890,1.048130,-1.192960,0.289831,0.784849,0.048983,0.636671,-0.637770,0.466744,0.706992,0.114567,0.859258,0.286733,0.151907,0.083614,0.044345,0.025726,0.013962,1.000000
0.421689,-0.791496,-0.678138,-0.728330,0.215702,-0.581821,-0.487443,-0.340313,-0.349568,-0.745641,-0.644466,0.049933,-0.724393,0.155864,-0.541583,-0.784080,-0.516946,-0.709541,0.155335,-0.568258,-0.790476,-1.529950,-0.753807,0.379172,-0.549728,-0.960983,-0.120484,-0.656940,-0.811525,-0.836541,-0.855251,-0.871742,1.000000
-0.294628,-0.267763,-0.501065,-0.740644,-0.371916,0.846895,0.842708,0.830095,-0.017670,-0.615722,-0.529979,0.067243,-0.809946,-0.055989,-0.649784,-0.587748,1.100400,-0.707992,0.147969,-0.591965,-0.482415,1.368380,-0.668194,0.401320,-0.548939,-0.540294,0.428585,0.199151,-0.063235,-0.137595,-0.147949,-0.169777,1.000000
-0.015781,-0.651483,-0.737915,-0.711140,0.124352,0.375264,0.370966,0.353286,-0.282225,-0.796813,-0.817621,-0.350158,-0.823668,-0.021948,-0.660248,-0.766669,0.770467,-0.731519,0.139223,-0.598482,-0.633812,0.630864,-0.755786,0.377073,-0.560482,-0.849224,-0.007936,-0.561202,-0.732758,-0.749539,-0.770667,-0.785889,1.000000
0.854801,-1.248850,-0.778583,-0.792005,0.444196,-0.299825,-0.288092,-0.358403,-0.763441,-0.758004,-0.768758,0.160012,-0.924383,-0.190306,-0.562222,-1.495950,-0.104932,-0.799401,-0.110290,-0.483545,-1.504270,-1.280500,-0.783870,0.179212,-0.471561,-1.456440,-0.317296,-0.947440,-1.036680,-1.031670,-1.039430,-1.051220,1.000000
1.616420,-1.334360,-0.905453,-0.216111,2.547030,-1.038620,-1.008640,-0.914908,-1.126910,-0.923543,-0.675689,-1.050600,0.086392,0.964881,-0.243616,-0.514118,-1.007420,-0.477668,0.442937,-0.521714,-0.730909,-0.380151,-0.502914,0.575794,-0.504643,-0.509541,-2.663760,-1.920640,-1.416120,-1.261840,-1.197450,-1.146550,1.000000
-0.567818,0.526941,0.103653,-0.054970,-0.460777,-0.175054,-0.176623,-0.121143,-0.161791,0.241997,-0.222248,0.013593,-0.101165,0.134846,-0.261457,0.493319,-0.138834,-0.001909,-0.360552,-0.044216,0.532038,-0.177053,0.003378,-0.366729,0.002249,0.485893,0.457679,0.410045,0.306562,0.275299,0.271341,0.274719,3.000000
-0.545731,0.431253,0.110350,0.070022,-0.244316,-0.177802,-0.189726,-0.258628,0.093259,-0.297457,-0.139464,0.024497,0.854841,1.038540,0.221378,0.973816,-0.184309,-0.139464,0.628595,-0.214932,0.338614,0.178302,-0.113108,0.416951,-0.170216,0.374554,0.247604,0.073180,-0.035611,-0.044436,-0.027755,-0.001909,1.000000
-0.395593,0.142582,-0.251102,-0.106072,-0.191225,-0.511699,-0.528810,-0.571966,-0.370277,-0.345780,-0.479737,-0.604838,0.571017,1.545210,0.383589,0.602050,-0.389726,-0.332408,0.592985,-0.318485,0.020109,-0.033542,-0.302724,0.565650,-0.348189,0.091640,0.203578,-0.057728,-0.215382,-0.243857,-0.271221,-0.284814,1.000000
-0.082485,-0.543792,-0.584799,-0.815323,-0.252012,0.412564,0.387108,0.333677,-0.086303,-0.665565,-0.457089,-0.214742,-0.888363,-0.008695,-0.658629,-0.904494,0.735546,-0.782331,0.146969,-0.603019,-0.819420,0.931129,-0.733638,0.399811,-0.557544,-0.762961,0.383570,0.001099,-0.312758,-0.368378,-0.383530,-0.431893,1.000000
-0.899896,2.083540,3.290280,4.100850,-1.175510,-1.299460,-1.326590,-1.367830,1.754970,2.517440,2.780710,-0.963961,3.598150,0.701255,3.437170,2.355540,-1.818700,4.005230,3.691930,4.682260,2.062600,-2.010620,4.100050,1.854000,3.906240,2.421030,1.092790,1.741470,2.118830,2.391460,2.541900,2.623520,3.000000
-0.178672,-0.196502,-0.472471,-0.339194,-0.135286,1.766070,1.765340,1.722110,-0.051412,-0.373675,-0.440208,1.670020,-0.217891,-0.144641,-0.248624,-0.048503,1.501110,-0.416971,-0.470792,-0.154475,-0.234062,1.609870,-0.446475,-0.305762,-0.115656,-0.482365,0.186378,-0.115047,-0.304793,-0.360263,-0.379022,-0.394504,3.000000
0.001189,-0.620260,-0.839929,-0.559003,0.616712,-0.587628,-0.583420,-0.593584,-1.060860,-0.790736,-0.472631,-0.370627,-0.818441,-0.059637,-0.638990,-0.654621,-0.456010,-0.532178,0.132217,-0.523613,-0.054640,-0.684464,-0.633842,0.338574,-0.523782,-0.432673,-0.639030,-0.769358,-0.748170,-0.698377,-0.649134,-0.591665,3.000000
-0.761092,1.146220,0.872272,1.184280,-0.771227,-0.402429,-0.465265,-0.603069,0.009225,0.552837,0.229344,-0.463965,1.724810,2.354080,1.556590,1.339620,-0.479787,0.934677,2.102050,0.729290,1.010390,0.006207,0.795723,1.286920,0.222288,0.931719,0.684614,0.930559,0.912609,0.913599,0.906493,0.934237,1.000000
-0.875550,1.784680,1.982680,2.586080,-1.145060,-2.054080,-2.084490,-2.147460,2.321370,0.749778,1.782180,-1.707430,2.225760,0.759953,1.659010,2.020010,-2.619860,2.536250,3.050410,2.468200,1.776810,-2.806080,2.532520,1.845020,1.773610,2.047720,1.053020,1.629600,1.845480,1.947860,2.015950,2.053660,3.000000
-0.846076,1.511410,1.221980,1.277010,-1.048900,-1.887800,-1.891440,-1.895640,0.340713,0.984000,1.281730,-1.599650,1.099300,0.502524,0.512619,1.555610,-2.225720,1.276270,1.141130,0.804798,1.535770,-2.261340,1.518430,0.702644,0.794854,1.787210,0.969888,1.460560,1.580130,1.554060,1.530950,1.517090,3.000000
1.421570,-1.528780,-0.824258,-0.919216,0.466924,-0.469193,-0.472711,-0.483745,-0.250543,-0.740953,-0.757095,-0.462916,-1.075340,-0.026226,-0.679797,-2.122630,-0.229914,-0.895499,0.125971,-0.612104,-1.738320,-0.323852,-0.877918,0.373225,-0.570877,-1.666530,-0.333897,-0.983640,-1.083890,-1.105440,-1.129790,-1.160310,1.000000
-0.242007,-0.157694,-0.195043,-0.688532,-0.349868,1.015100,0.960193,0.953167,0.208296,-0.234311,-0.398052,0.198121,-0.644397,0.255040,-0.500765,-0.501345,1.262460,-0.611205,0.194983,-0.510040,-0.428535,1.599970,-0.620430,0.277548,-0.491370,-0.656870,0.422068,0.145770,-0.048843,-0.100925,-0.115716,-0.140603,1.000000
-0.856130,1.767240,2.745810,1.613210,-1.087860,0.284004,0.242397,0.165789,2.812230,2.369580,3.006930,0.656270,1.724060,-2.417850,1.982500,1.638570,0.029374,1.863340,-2.066120,1.786360,1.652030,-0.016591,1.853890,-2.076530,1.683550,1.690410,1.003160,1.680410,2.119710,2.289770,2.323370,2.301950,3.000000
0.059557,-0.343861,-0.380011,-0.345930,0.060367,-1.235890,-1.282730,-1.205550,-0.288342,-0.643477,-0.550008,-1.380410,-0.061357,1.339470,0.175683,-0.178592,-1.200750,-0.451263,0.681806,-0.336066,-0.430534,-0.331528,-0.374085,0.877299,-0.318165,-0.349198,-0.046794,-0.347150,-0.442147,-0.436371,-0.434372,-0.439059,1.000000
-0.613014,0.667514,0.498347,-0.160482,-0.716407,-0.399171,-0.418520,-0.475349,-0.018920,0.751517,0.250802,-0.315157,-0.141403,0.515147,-0.263486,0.300305,-0.340013,0.068622,-0.247354,-0.154725,0.545441,-0.178302,0.413613,-0.366769,0.106252,0.802699,0.675060,0.778992,0.667464,0.588167,0.599661,0.605987,1.000000
-0.691221,0.645086,-0.307281,0.251992,-0.458498,0.923853,0.926432,0.909941,-0.773945,-0.061067,0.577743,1.623690,-0.354466,-0.252621,-0.497887,0.290800,0.482885,0.517716,-0.200210,0.039798,1.145420,0.903024,-0.043496,0.070381,-0.320364,0.636840,0.398621,0.649973,0.634802,0.531098,0.494819,0.506432,3.000000
-0.141622,-0.148369,-0.211054,-0.463516,-0.068442,-0.981611,-0.953317,-0.931119,-0.618021,-0.568858,-0.528130,-1.201710,-0.260537,-0.452792,-0.067623,-0.011684,-0.829295,-0.499966,-0.170117,-0.405927,-0.337705,-0.212204,-0.328430,-0.072920,-0.254250,-0.141792,0.176573,-0.183469,-0.363341,-0.395563,-0.481196,-0.524952,1.000000
-0.102224,-0.436371,-0.633182,-0.501375,-0.010594,1.748340,1.761770,1.751520,-0.156804,-0.583940,-0.600700,1.514420,-0.173335,0.297927,-0.443527,-0.001949,1.529160,-0.636451,0.197202,-0.569498,-0.508721,1.716780,-0.685344,0.362351,-0.546780,-0.733737,0.067673,-0.322023,-0.506832,-0.558574,-0.573375,-0.592675,3.000000
-0.398841,-0.067073,-0.714828,-0.049723,0.465924,0.189206,0.205457,0.239778,-1.044210,-0.674980,-0.272031,0.293949,-0.377303,-0.128619,-0.481126,0.194893,0.272341,-0.062056,0.149438,-0.325382,0.496368,-0.098776,-0.388367,0.102344,-0.350647,0.039958,-0.454091,-0.416961,-0.376094,-0.366659,-0.352077,-0.302274,3.000000
1.088130,-1.293170,-0.795593,-0.856710,0.333977,0.728840,0.790116,0.937635,-0.567299,-0.757854,-0.840709,0.592675,-0.870652,0.112838,-0.636561,-1.407030,0.818231,-0.863596,0.144970,-0.608246,-1.493600,0.778103,-0.843797,0.379472,-0.568498,-1.371340,-0.203768,-0.832853,-0.978103,-1.020180,-1.042270,-1.066990,1.000000
-0.378542,0.050802,-0.299905,-0.462156,-0.341203,0.306292,0.310470,0.338224,0.034801,-0.495928,-0.598861,0.374764,-0.603739,0.161941,-0.540364,-0.215002,0.290860,-0.335086,-0.340673,-0.325791,0.006566,0.696198,-0.178043,-0.386088,-0.167288,0.029833,0.376343,0.130228,-0.113288,-0.185519,-0.208815,-0.218730,1.000000
0.909511,-1.212730,-0.804228,-0.726062,0.414163,1.692910,1.700150,1.691760,-0.377373,-0.647625,-0.711849,1.337880,-0.573186,0.274170,-0.579862,-1.136320,1.594420,-0.817542,0.150757,-0.604908,-1.329210,1.543860,-0.814913,0.378952,-0.563241,-1.260370,-0.299886,-0.885814,-1.008760,-1.039780,-1.049960,-1.078990,1.000000
1.263970,-1.362660,-0.781711,-0.853322,0.378962,1.679980,1.667440,1.684100,-0.558843,-0.372596,-0.628595,1.200110,-0.851433,0.137834,-0.618301,-1.366090,1.636040,-0.872711,0.143321,-0.606288,-1.727910,1.614310,-0.852392,0.372456,-0.566079,-1.534830,-0.303574,-0.884774,-0.992695,-1.013170,-1.044640,-1.074840,1.000000
0.089511,-0.692030,-0.696428,-0.723693,0.089071,0.572616,0.591475,0.609615,-0.133237,-0.660258,-0.654911,0.000300,-0.688862,0.007756,-0.619550,-0.646545,0.840649,-0.765510,0.104812,-0.595124,-0.817511,0.857000,-0.751258,0.344261,-0.551287,-0.857669,-0.043786,-0.485534,-0.691691,-0.705563,-0.739424,-0.748449,1.000000
0.870672,-1.112680,-0.702584,-0.837321,0.304963,-2.139280,-2.163360,-2.140560,-0.726781,-0.675629,-0.722563,-2.519350,-0.971847,0.067353,-0.645316,-1.718340,-1.993560,-0.810296,0.214612,-0.584519,-1.319670,-2.228650,-0.783280,0.447984,-0.547869,-1.212880,-0.214732,-0.709761,-0.823168,-0.859049,-0.879378,-0.896868,1.000000
-0.233522,-0.316856,-0.557114,-0.684454,-0.228565,1.021610,1.027390,1.029610,-0.225496,-0.552337,-0.605568,0.150068,-0.732078,0.007896,-0.625567,-0.470712,1.243390,-0.681246,0.146160,-0.571107,-0.453701,1.601030,-0.681226,0.354516,-0.540983,-0.673241,0.276988,-0.028394,-0.275159,-0.336286,-0.330779,-0.319235,1.000000
-0.848624,1.690350,2.418660,1.736630,-1.019670,0.433692,0.392475,0.310670,3.486970,1.992010,3.309080,0.995354,1.437200,-2.355080,1.680300,1.486030,0.111289,2.057620,-1.770850,1.979840,1.683940,-0.055320,1.887250,-1.931260,1.657220,1.747340,0.953167,1.519880,1.896910,2.072660,2.122150,2.149190,3.000000
-0.391605,-0.128090,-0.637130,-0.495058,-0.145490,0.322033,0.303483,0.340263,-1.039880,-0.387807,-0.105142,0.288552,-0.599041,-0.059318,-0.603629,-0.129009,0.433842,-0.449763,0.169607,-0.523303,0.132877,0.215682,-0.468423,0.397082,-0.488742,-0.046145,0.049703,0.085323,-0.058008,-0.100235,-0.126870,-0.120684,3.000000
1.793230,-1.513790,-0.921604,-0.749419,2.782520,-0.518456,-0.471162,-0.410595,-1.129200,-0.894049,-0.610655,-0.309710,-0.830534,0.031143,-0.638170,-0.773316,-0.541613,-0.759164,0.138584,-0.573186,-0.986619,0.245615,-0.768718,0.374684,-0.551227,-0.998552,-2.921430,-2.025060,-1.487820,-1.300530,-1.211680,-1.156210,3.000000
