0.347937,-0.132491,-0.172442,0.290293,-0.367741,0.131908,-0.252060,0.054888,-0.305084,0.250006,-0.112830,0.306128,-0.236876,0.433224,-0.129224,0.528107,0.059197,0.389260,0.076857,0.231991,-0.069622,0.378945,0.180310,0.179558,0.218030,0.138064,0.103936,0.414344,-0.210666,0.587902,-0.019659,0.527369,-0.098711,2.000000
0.347937,0.720619,0.280082,0.754917,0.102973,0.803942,0.411156,0.800176,0.092497,0.777108,0.436584,0.709914,0.758935,0.713742,0.918727,0.651728,0.979799,0.465489,1.143950,0.375244,1.104690,0.320296,1.335860,0.150359,1.226260,-0.210131,1.383260,-0.037517,1.553970,-0.023279,1.308930,-0.245576,1.649170,2.000000
0.347937,0.720619,0.081004,0.705346,-0.261950,0.845898,-0.243073,0.725650,-0.455875,0.929584,-0.284651,0.901754,-0.217781,0.942532,-0.191640,0.975730,0.027451,0.881622,-0.124173,1.005960,-0.061633,0.967068,0.059713,1.012200,0.179386,0.767291,0.071265,1.079300,-0.060088,1.006550,-0.060062,1.096110,-0.109345,2.000000
0.347937,0.720619,1.143200,0.050748,1.918600,-1.076790,1.691100,-1.976170,1.529860,-2.306510,0.875473,-2.251420,0.048975,-1.998900,-0.882391,-1.665010,-1.374210,-0.949563,-1.615800,0.026638,-1.945890,0.633728,-1.266620,0.908349,-0.284178,0.749895,0.524153,0.602628,1.174350,-0.205122,1.763630,-0.893527,1.894960,2.000000
0.347937,0.606717,0.351622,0.692977,0.633973,0.517696,0.857090,0.108510,1.089080,-0.102614,1.368710,-0.404077,1.619560,-0.448034,1.888620,-1.018360,1.697000,-1.257450,1.501830,-1.376130,1.191380,-1.685460,1.064900,-1.875090,0.747908,-2.542810,0.410395,-1.966550,-0.031661,-1.932700,-0.341560,-1.949020,-0.764727,2.000000
0.347937,0.641677,0.060050,0.767382,-0.158263,0.913227,-0.050370,0.768820,-0.481110,0.739042,-0.261188,0.693842,-0.312876,0.813661,0.059292,0.620515,0.012917,0.627002,-0.055725,0.529517,-0.168567,0.462271,-0.003572,0.277699,-0.011530,0.075298,0.086337,0.205240,0.030311,0.280999,0.007095,0.328369,-0.034804,2.000000
0.347937,0.530689,0.830832,0.100935,1.370890,-0.509252,1.612460,-1.272550,1.646900,-1.772050,1.369370,-1.924460,0.924372,-2.007370,0.176250,-2.122840,-0.507131,-1.721340,-1.097650,-1.233390,-1.660370,-0.637622,-1.669280,-0.056971,-1.538840,0.259082,-1.000050,0.835799,-0.498693,0.934456,0.198206,0.775999,0.957707,2.000000
-2.865900,0.720619,-2.365860,0.767382,1.918600,0.913227,-2.149520,0.962700,1.691960,0.929584,-2.334280,0.963054,1.831960,1.004620,-2.336830,1.000050,-2.005760,1.022900,1.972780,1.087690,1.913870,1.055910,-1.787060,1.043940,-1.826590,0.887941,-1.691670,1.079300,2.023540,1.132990,-1.939750,1.244850,2.104300,1.000000
-2.865900,0.720619,-2.365860,0.767382,-2.421580,0.913227,-2.149520,0.962700,-2.441550,0.929584,1.707620,0.963054,1.831960,1.004620,-2.336830,1.000050,2.020320,1.022900,1.972780,1.087690,1.913870,1.055910,-1.787060,1.043940,-1.826590,0.887941,-1.691670,1.079300,1.346830,-0.616840,0.007387,1.244850,-2.166130,1.000000
0.347937,0.709549,-0.088602,0.461185,-0.496992,0.674459,-0.544734,0.944182,-0.504113,0.867188,-0.464819,0.725521,-0.128828,0.807948,-0.610014,0.901040,-0.253951,0.995726,-0.125849,0.921677,-0.014563,0.854442,-0.002681,0.929284,-0.250805,0.647319,-0.197304,0.980220,-0.271476,0.787453,-0.493826,0.796873,-0.624379,2.000000
0.347937,-0.325415,-0.380763,-0.333219,-0.519952,0.306371,-0.981489,0.434090,-0.225659,-0.378516,-0.750843,0.151159,0.134128,0.167657,-0.413840,0.065906,0.131807,0.224522,-0.480036,0.343858,0.342118,0.099715,0.265189,0.536010,0.525211,-0.014879,-0.099873,-0.388628,-0.462588,0.212983,0.087687,0.199452,-1.131540,2.000000
0.347937,0.577363,0.650760,0.308952,1.101540,-0.115791,1.388960,-0.583609,1.592610,-1.092720,1.630160,-1.402830,1.500360,-1.610880,1.273570,-2.033410,0.747072,-2.039910,0.154071,-2.025050,-0.521119,-1.825480,-0.916255,-1.562280,-1.329740,-1.481720,-1.439360,-0.521536,-1.660880,0.013467,-1.512490,0.468191,-1.317810,2.000000
0.347937,0.720619,0.266354,0.767382,-0.372103,0.913227,-0.202843,0.962700,-0.630081,0.929584,-0.343865,0.963054,-0.223742,1.004620,-0.294243,1.000050,-0.136792,1.022900,0.159947,1.087690,-0.211083,1.055910,0.057930,1.043940,-0.311888,0.887941,0.002377,1.079300,0.218312,1.132990,-0.268990,1.244850,-0.189757,2.000000
-2.865900,0.720619,2.164820,0.767382,-2.421580,0.913227,1.691100,0.962700,1.691960,0.929584,1.707620,0.963054,-2.209480,1.004620,2.026460,1.000050,-2.005760,1.022900,-1.880220,1.087690,1.913870,1.055910,2.004730,1.043940,-1.826590,0.887941,1.944520,1.079300,2.023540,1.132990,1.954520,1.244850,2.104300,1.000000
0.347937,0.035660,-1.524940,-1.156210,-0.251490,-1.116600,-0.229209,0.514493,1.691960,0.929584,-0.879800,-0.644182,-0.188763,-0.527182,-0.155185,0.387141,-0.450222,0.768874,-1.880220,1.087690,-1.945890,-0.600356,0.108835,-0.684820,0.139995,0.887941,-1.581480,-0.880792,-1.779450,-0.616840,0.007387,-0.668430,-0.030918,1.000000
0.347937,0.388678,0.556273,0.175993,0.783687,-0.117233,1.083920,-0.575740,1.418340,-0.988724,1.404700,-1.215680,1.380950,-1.334980,1.119440,-1.756330,0.637180,-1.784540,0.122168,-1.720070,-0.311610,-1.566210,-0.633748,-1.327900,-0.901393,-1.377630,-0.980123,-0.510857,-1.155520,-0.176512,-0.936352,0.108189,-0.785481,2.000000
0.347937,0.720619,-0.154908,0.654659,-0.109761,0.752993,-0.675776,0.512107,-0.713723,0.091921,-0.723076,0.262444,-0.203151,-0.000320,-0.754198,0.238586,-0.431159,0.146392,-0.296884,-0.454022,-0.702566,-0.562113,-0.893693,-0.628013,-1.141400,-0.791819,-0.840911,-0.614940,-1.169470,-0.716703,-1.152580,-0.756593,-1.433690,2.000000
0.347937,0.496653,-0.063570,0.613629,-0.223170,0.759813,-0.203112,0.749295,-0.586080,0.753949,-0.483654,0.851190,-0.209637,0.898829,-0.349744,0.773924,-0.094519,0.854461,-0.031239,0.897768,-0.250028,0.872181,-0.116947,0.749701,-0.138041,0.625506,-0.088255,0.828142,-0.201985,0.844690,-0.235071,0.992027,-0.292162,2.000000
0.347937,0.720619,0.444909,0.763823,-0.243482,0.512216,-0.807855,0.763889,-0.860193,0.408605,-0.799912,0.542842,-0.805871,0.567931,-0.942277,0.145612,-1.224480,0.072398,-1.014430,0.448839,-0.774995,0.280380,-0.510761,-0.270506,-0.885424,-0.483453,-0.753352,-0.435286,-0.715633,-0.342869,-0.992059,-0.317286,-1.025990,2.000000
0.347937,0.714612,0.390540,0.612840,0.769104,0.444379,0.969351,0.041951,1.239750,-0.192446,1.470990,-0.481739,1.494740,-0.631758,1.792450,-1.075430,1.458140,-1.271760,1.234700,-1.466620,0.912650,-1.676930,0.782521,-1.802600,0.452840,-2.340450,0.167824,-1.783630,-0.210075,-1.572510,-0.439462,-1.571520,-0.778926,2.000000
-2.865900,-1.288590,-0.100517,-3.079800,-2.421580,0.913227,1.691100,-2.981560,1.691960,-2.619680,1.707620,0.963054,-2.209480,1.004620,2.026460,-2.236090,-2.005760,-2.170620,1.972780,1.087690,-1.945890,-2.256620,2.004730,-2.413580,2.106580,0.887941,-1.691670,-2.393610,2.023540,-2.366670,-1.939750,1.244850,-2.166130,1.000000
0.347937,0.566071,0.249500,0.505754,0.394264,0.356691,0.477273,0.382656,0.799739,0.174460,0.954189,0.051269,1.320230,-0.041526,1.321720,-0.308516,1.553660,-0.499036,1.513720,-0.749941,1.469400,-0.906418,1.461120,-1.191190,1.432200,-1.800880,1.190980,-1.469800,1.041820,-1.546810,0.800495,-1.744280,0.718435,2.000000
0.347937,-2.653550,-2.365860,-3.079800,1.918600,0.913227,0.986673,-0.940111,-2.441550,-2.619680,-2.334280,0.963054,1.831960,0.831262,-2.336830,-2.236090,2.020320,0.764866,1.972780,1.087690,-1.945890,-2.256620,-1.787060,-1.010790,2.106580,0.887941,-1.691670,-2.393610,-1.913670,-2.366670,1.954520,1.244850,0.686749,1.000000
0.347937,-0.086279,0.813140,0.436697,1.495890,0.426090,1.128620,0.647356,-0.601808,0.881864,-0.152037,0.895936,-1.921070,0.881489,1.774340,0.926460,-0.097518,0.842038,0.395654,1.062830,-1.359090,0.835130,-1.516990,-0.190327,-0.451220,0.887941,0.436885,0.436085,0.895079,0.918760,1.584700,0.900056,1.438580,1.000000
0.347937,0.590764,0.208588,0.646503,0.298824,0.623064,0.515467,0.549321,0.599202,0.438933,0.898068,0.404700,1.326780,0.251431,1.450200,0.055566,1.672910,-0.166063,1.702150,-0.327265,1.636260,-0.592174,1.793690,-0.812074,1.708940,-1.455990,1.544620,-1.233120,1.461580,-1.291090,1.260620,-1.575690,1.161280,2.000000
0.347937,0.720619,0.534820,0.767382,-0.197737,0.913227,-0.080116,0.962700,-0.285574,0.907614,0.358960,0.963054,-0.077846,1.004620,-0.059542,0.931282,-0.487886,0.773345,-0.120705,1.087690,0.064080,1.054800,0.627854,1.043940,-0.628076,0.818472,0.086901,0.849170,0.514804,1.038120,-0.421392,0.868984,-0.187408,2.000000
0.347937,0.509753,-0.172283,0.527414,-0.131158,0.700197,-0.202593,0.822107,-0.317506,0.774960,-0.333336,0.867568,-0.220771,0.880249,-0.081751,0.897513,0.007281,0.931201,0.072985,0.931827,-0.000725,0.868968,0.075050,0.859080,0.186722,0.674886,0.155716,0.872994,0.058836,0.911236,0.088349,0.991013,0.019814,2.000000
0.347937,-0.036149,-0.179578,-0.019655,-0.241052,0.109600,-0.372483,0.236502,-0.354893,0.263298,-0.464111,0.433116,-0.042867,0.436870,-0.338967,0.474323,0.191393,0.498335,0.046284,0.414796,0.179063,0.228771,0.168158,0.455208,0.416872,0.122024,0.163134,0.235107,0.142580,0.463384,-0.011364,0.505787,-0.226205,2.000000
0.347937,0.555201,0.311729,0.499810,0.519826,0.362597,0.649275,0.182229,1.069140,0.048940,1.200810,-0.063970,1.464090,-0.287241,1.667750,-0.611613,1.722590,-0.835570,1.546120,-1.142380,1.454430,-1.313990,1.348460,-1.603480,1.199710,-2.217960,0.871337,-1.777360,0.593115,-1.766650,0.273502,-1.894000,0.084255,2.000000
0.347937,0.658997,-0.080673,0.767382,-0.233196,0.885987,-0.243861,0.920654,-0.433574,0.926390,-0.384264,0.963054,-0.214446,1.004620,-0.211493,1.000050,-0.016372,0.998712,0.046765,1.087690,-0.066419,1.055910,0.018894,0.975114,0.050968,0.872211,0.063284,1.027560,0.006156,1.132990,-0.067675,1.214620,-0.118718,2.000000
0.347937,0.720619,-0.125006,0.767382,-0.310147,0.913227,-0.353760,0.866756,-0.408319,0.910400,-0.378868,0.945680,-0.013991,1.004620,-0.296686,0.921330,0.192259,0.988381,0.035861,1.087690,0.109162,1.055910,0.190813,1.006560,0.320705,0.859967,0.149171,1.079300,-0.008904,1.132990,0.060018,1.244850,-0.180960,2.000000
0.347937,-1.288590,-0.100517,-1.156210,-0.251490,-1.116600,-0.229209,-1.009430,-0.374796,-0.845050,-0.313329,-2.251420,1.831960,1.004620,1.048470,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,1.944520,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,1.000000
0.347937,-1.084960,0.144389,-1.156210,-0.251490,-1.116600,-0.229209,0.069916,1.328870,-0.293476,1.707620,-0.644182,-0.188763,-0.527182,-0.155185,-0.016713,-2.005760,-0.045204,-1.880220,-0.552115,-0.016010,-0.600356,0.108835,-1.420720,-1.826590,0.887941,-1.691670,0.304930,-0.410617,-0.616840,0.007387,-0.668430,-0.030918,1.000000
0.347937,0.720619,-2.064590,0.767382,0.232007,0.618741,-0.995335,0.962700,-0.624666,0.929584,0.396974,0.963054,-0.031713,1.004620,-0.477348,1.000050,-2.005760,1.022900,-1.880220,0.461793,0.288969,1.055910,1.290900,1.043940,-0.194561,0.887941,0.779560,1.079300,-1.254070,1.132990,1.729200,1.244850,-0.432893,1.000000
0.347937,-3.297800,-2.365860,-2.131350,1.918600,0.913227,-2.149520,0.962700,0.737509,-0.845050,-0.313329,-0.259121,-2.209480,1.004620,2.026460,-0.618020,0.007281,1.022900,1.972780,1.087690,1.913870,-0.600356,0.108835,-1.921360,2.106580,-0.403543,-1.691670,1.079300,-1.913670,0.604403,-1.939750,0.241697,2.104300,1.000000
-2.865900,-3.297800,2.164820,-3.079800,-2.421580,-1.116600,-0.229209,-2.981560,1.691960,0.929584,-2.334280,-2.251420,-2.209480,-2.058980,2.026460,-0.618020,0.007281,-2.170620,-1.880220,-2.191920,1.913870,-0.600356,0.108835,1.043940,-1.826590,0.887941,1.944520,1.079300,-1.913670,1.132990,1.954520,-0.668430,-0.030918,1.000000
0.347937,0.720619,-1.328560,0.767382,-2.421580,0.913227,-2.149520,0.962700,0.373720,0.929584,-1.144320,0.963054,1.831960,1.004620,-2.336830,1.000050,-0.583626,1.022900,-1.756900,1.087690,1.913870,1.055910,2.004730,1.043940,-0.664104,0.887941,-1.014340,1.079300,-1.913670,1.132990,-1.939750,1.244850,-2.166130,1.000000
0.347937,0.720619,0.929193,0.767382,0.932187,0.544165,0.992798,0.962700,-0.562684,0.929584,-0.313329,0.670826,-1.107280,0.447593,0.439814,1.000050,-1.273740,1.022900,-0.479131,0.938616,-0.893239,1.055910,0.255767,1.043940,-0.038787,0.887941,0.287637,1.079300,0.770801,1.132990,1.246470,0.723040,0.551419,2.000000
0.347937,-0.514623,0.252060,-0.362823,-0.091055,-0.579525,0.234066,-0.549018,-0.101365,-0.499795,0.197809,-0.250184,0.558197,-0.390102,0.345654,-0.680979,0.751400,-0.493096,0.526040,-0.143754,0.171729,-0.471465,0.676863,-0.727935,0.700119,-1.165970,0.603786,-0.913906,0.346016,-0.780257,0.613492,-1.033220,0.583895,1.000000
0.347937,-0.040449,-1.542090,-1.156210,-0.251490,-1.116600,-0.229209,-0.329638,0.220181,-0.085453,0.482803,-0.765946,0.859870,0.029841,0.530701,-1.488350,0.670677,-0.380316,-0.238318,-0.521057,-1.046740,-1.553970,0.446361,-0.180594,-0.396353,-0.550287,-0.920362,0.092683,0.532167,-0.298685,-0.036872,-0.342311,-0.920598,1.000000
0.347937,-0.786288,0.277047,-0.258526,0.327209,-0.730199,0.231012,-0.856276,0.037294,-0.826061,-0.011763,-0.682225,0.017108,-0.583629,-0.017371,-0.678957,0.076892,-0.625436,0.075798,-0.592684,-0.009120,-0.628943,0.103659,-0.703784,0.129395,-1.061310,0.115772,-0.662259,0.044701,-0.618397,-0.000557,-0.667951,-0.037132,2.000000
0.347937,0.683770,-0.080718,0.730891,-0.334344,0.863801,-0.338647,0.882769,-0.518869,0.911909,-0.404413,0.878079,-0.413104,0.903042,-0.434217,0.906477,-0.225889,0.698473,-0.323604,0.895407,-0.351559,0.828290,-0.246436,0.844904,-0.247206,0.535619,-0.257847,0.706763,-0.414850,0.728974,-0.442304,0.753576,-0.541277,2.000000
0.347937,0.166359,-0.125074,0.376970,-0.227966,0.507263,-0.225426,0.548848,-0.352392,0.546689,-0.333235,0.695449,-0.123069,0.776730,-0.118643,0.678038,-0.008582,0.689387,-0.010664,0.693498,0.048641,0.638167,0.213431,0.570447,0.110929,0.462548,0.137553,0.629370,-0.043984,0.834751,0.064944,0.843347,-0.014093,2.000000
0.347937,0.511441,0.789444,0.115843,1.306720,-0.517372,1.514890,-1.103840,1.576530,-1.656500,1.396490,-1.892360,0.993582,-1.948980,0.393127,-2.111210,-0.301016,-1.788420,-0.886219,-1.387280,-1.486520,-0.847057,-1.570750,-0.311737,-1.545430,-0.018114,-1.120660,0.642514,-0.745418,0.838006,-0.129477,0.802154,0.565362,2.000000
0.347937,-1.288590,-0.100517,-1.156210,-0.251490,-1.116600,-0.229209,-2.685740,-2.441550,-0.845050,-0.313329,0.963054,-2.209480,-0.527182,-0.155185,-2.236090,-2.005760,-2.170620,-1.880220,1.087690,-1.945890,-1.594120,-1.787060,1.043940,2.106580,-2.986490,-0.237193,1.079300,-1.913670,-0.616840,1.954520,-0.668430,-0.030918,1.000000
-2.865900,-1.288590,-0.100517,-1.156210,-0.251490,-1.116600,-0.229209,-1.009430,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,1.944520,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,1.000000
-2.865900,-1.288590,-0.100517,-1.156210,-0.251490,0.913227,-2.149520,-1.009430,-0.374796,-2.619680,-2.334280,-0.644182,-0.188763,-0.527182,-0.155185,1.000050,2.020320,-2.170620,-1.880220,-0.552115,-0.016010,-0.600356,0.108835,1.043940,2.106580,0.887941,1.944520,-0.657153,0.054938,1.132990,1.954520,-0.668430,-0.030918,1.000000
-2.865900,-1.288590,-0.100517,-1.156210,-0.251490,-1.116600,-0.229209,-1.009430,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,-1.691670,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,1.000000
0.347937,0.720619,-0.957677,0.091528,0.393678,0.200049,-0.696304,0.696186,0.016213,0.929584,-0.859530,0.181150,-0.188763,0.425014,-0.273103,-0.093248,-0.427978,0.573143,-0.294052,0.467221,0.088300,0.653040,0.365046,-0.077422,-0.444672,0.133027,-0.276519,0.358291,-0.398372,0.660065,-1.150360,0.314058,-0.550287,2.000000
-2.865900,-3.297800,-2.365860,0.767382,1.918600,0.913227,-2.149520,-2.981560,1.691960,0.929584,-2.334280,-2.251420,-2.209480,-0.527182,-0.155185,1.000050,2.020320,-2.170620,-1.880220,1.087690,-1.945890,1.055910,-1.787060,1.043940,2.106580,0.887941,-1.691670,1.079300,-1.913670,-2.366670,1.954520,1.244850,-2.166130,1.000000
0.347937,0.614151,-0.101288,0.636712,-0.321519,0.815329,-0.295094,0.875611,-0.324243,0.825307,-0.277639,0.844038,-0.094032,0.912003,-0.187059,0.916509,0.047622,0.923648,0.073120,0.946766,0.132147,0.881506,0.225395,0.940003,0.202789,0.742437,0.172642,0.942470,0.099074,1.001040,0.015993,1.105120,-0.043238,2.000000
0.347937,0.647384,-0.263577,0.767382,-0.562529,0.913227,-0.638484,0.962700,-1.122420,0.797729,-1.193840,0.874817,-1.010550,0.857440,-1.167050,0.972623,-0.702456,0.775996,-1.225590,0.683413,-1.185310,0.553018,-1.108800,0.786455,-1.146940,0.066116,-1.141010,-0.215486,-1.203370,0.172579,-1.409720,0.075740,-1.598590,2.000000
0.347937,0.720619,2.164820,0.767382,-2.421580,0.913227,-2.149520,0.962700,1.691960,0.929584,1.707620,0.963054,1.831960,1.004620,-2.336830,1.000050,2.020320,1.022900,1.972780,1.087690,1.913870,1.055910,2.004730,1.043940,2.106580,0.887941,1.035480,-0.657153,0.054938,1.132990,-1.939750,1.244850,-2.166130,1.000000
0.347937,0.387633,0.785706,-0.116700,1.453750,-0.866400,1.487580,-1.664590,1.352550,-2.088820,0.890428,-2.036400,0.253957,-1.820660,-0.682357,-1.584230,-1.238670,-0.882898,-1.644930,-0.348140,-1.734840,0.246145,-1.264810,0.683369,-0.405419,0.558769,0.284928,0.499187,1.021110,0.040082,1.370600,-0.744635,1.665380,2.000000
