0.320427,1.300870,-0.190505,0.185609,0.019000,-0.037176,1.014020,1.080190,0.120816,0.253499,0.843121,0.481345,-0.176267,-0.290215,0.361545,0.102887,-0.431625,0.089507,0.950266,1.215780,1.193590,0.665913,0.902937,0.846620,1.102590,1.263900,0.861974,0.830806,0.559279,0.714079,0.714695,0.363647,0.524919,0.221379,-0.041308,0.274809,0.364503,0.670523,0.952255,0.497586,0.723731,0.777642,1.039020,0.557168,2.000000
0.432010,0.513293,0.685506,0.406684,0.228005,0.062138,0.698688,0.326476,0.641385,0.456082,-0.243144,1.079030,0.662762,0.913114,-0.215487,0.268035,0.592426,0.363898,0.345021,0.746534,0.600363,0.538325,0.457424,1.054800,0.590784,0.585127,0.249088,0.740951,-0.016721,0.293724,0.556905,0.585876,0.237060,0.466337,0.304570,0.524271,0.489801,0.888589,0.650183,0.497586,0.659284,0.777642,0.439801,0.888563,2.000000
1.186270,1.245250,1.188070,1.234560,1.171700,1.094150,1.148120,1.108110,1.191090,1.296280,1.254090,1.176870,1.179380,1.128320,1.128060,1.248410,1.278030,1.272020,1.390920,1.372130,1.331170,1.342750,1.352280,1.304430,1.455300,1.443740,1.484080,1.774090,1.273570,1.371840,1.257510,1.160610,1.069670,0.904063,1.170800,1.181330,1.091000,1.102130,1.243330,1.242350,1.118650,1.060930,1.049230,1.210880,1.000000
-1.576480,-2.046330,-0.336507,-0.588154,-1.026020,-0.633061,0.173126,0.609119,0.224930,0.152208,-0.243144,-0.235878,-0.655712,-0.169882,-0.023143,-0.309985,-0.152338,0.272434,-0.139174,0.159972,0.452056,0.283149,-0.210844,0.326180,0.371439,0.042106,0.351235,-0.247464,0.065565,-0.757164,0.083536,-0.414154,0.380990,0.466337,-0.387186,-0.556732,0.615099,0.779556,1.027770,0.351513,0.723731,0.407148,1.413530,1.087400,2.000000
1.101510,1.005530,0.101499,0.517221,0.019000,-0.136491,0.173126,0.232261,-0.191525,-0.354249,0.843121,0.959494,0.423040,0.191117,-0.600175,-0.557708,-0.245434,-0.001956,0.829217,1.215780,1.193590,1.303850,0.346046,1.471150,-0.140365,0.042106,-0.363799,0.740951,0.394708,0.573961,0.872485,0.808105,0.093131,0.221379,-0.156601,0.274809,0.615099,0.343424,0.197074,0.424549,-0.114074,-0.148594,-0.084515,-0.171900,2.000000
-0.125903,0.808634,0.247500,0.627759,-0.085502,0.757337,0.383351,0.514905,-0.191525,0.759956,-0.863867,0.600882,-0.655712,0.552116,0.457717,0.680907,0.592426,0.272434,0.708168,0.746534,0.007138,1.176260,0.234668,0.326180,0.590784,0.720883,1.474860,1.190230,0.559279,0.854198,-0.705413,0.474762,-0.914375,-0.023579,0.073984,0.524271,-0.136689,0.452457,0.348110,0.643659,0.272605,0.407148,0.364899,0.623447,2.000000
-0.572234,-0.569624,0.831508,-0.035467,-2.071050,-1.427570,1.644700,-0.804098,-0.712094,-1.367160,0.067217,0.003196,-2.453630,-2.817210,-0.311659,-1.300880,0.778617,-0.550738,-0.502320,-2.420900,-0.734393,-2.523780,-1.101870,-2.484200,-2.699380,-2.129980,-0.568095,-0.157608,-1.827010,-1.247580,-0.547624,0.030304,0.524919,0.956254,-0.502478,-1.221960,0.489801,-0.964970,0.046038,-0.524926,-2.691930,-0.704336,-2.481390,-2.093990,2.000000
1.213090,1.300870,0.101499,0.185609,0.019000,0.658022,0.698688,1.080190,-1.336780,-0.556832,-0.087963,0.481345,-0.655712,-1.373210,-0.600175,0.020312,-0.152338,-0.093420,-1.591760,0.863846,0.303750,0.155562,-1.770140,-1.963760,-1.017740,-0.568793,0.249088,1.639510,1.052990,0.994316,0.083536,-0.525268,-0.050799,-0.880932,0.650447,0.690579,-1.389670,-0.201740,-0.029480,0.278476,-0.629646,-1.013080,-1.732370,-1.762590,2.000000
1.101510,1.497760,-0.482509,0.627759,-0.085502,0.161452,0.488463,0.420690,1.057840,0.962539,0.843121,1.079030,0.423040,0.311450,-0.504003,0.433184,0.220044,0.455362,1.555510,1.333100,0.452056,0.793501,-0.210844,0.430268,0.225209,0.381494,0.146940,-0.067752,0.806137,0.433842,0.556905,0.141418,0.237060,0.221379,0.650447,0.441117,0.865695,0.888589,0.574665,0.278476,0.014819,0.345399,0.289996,0.358331,2.000000
-0.125903,0.217952,-0.044503,0.296146,-0.190004,0.161452,0.488463,0.420690,0.016703,0.557374,-0.708686,0.481345,0.423040,0.913114,-0.119315,0.433184,0.778617,0.638289,0.466070,0.159972,0.748669,1.176260,1.348450,1.262970,0.298324,0.517250,1.270570,0.920662,0.559279,0.573961,0.083536,0.585876,0.668849,0.221379,0.765740,0.607425,0.364503,0.125359,0.801219,0.716695,0.079266,0.345399,0.439801,0.358331,1.000000
1.186270,1.097360,0.900027,1.008500,0.962970,0.857850,1.064450,1.080030,1.376880,1.265150,0.912815,1.148710,1.208450,1.185830,1.097120,1.026250,1.307270,1.360610,1.241310,1.250400,1.385240,1.234090,1.265150,1.160530,0.486941,0.370845,0.382174,0.431729,0.935058,0.570652,1.229670,1.133320,1.230310,1.218590,1.201520,1.273770,1.273180,1.163040,1.157170,1.009770,0.940241,0.819465,0.874666,0.613150,2.000000
-0.237486,-0.077389,0.539504,0.738296,-0.399009,-0.136491,-0.772885,-0.521454,-0.191525,0.152208,0.843121,0.600882,0.662762,-0.410548,-0.504003,-0.227410,-0.524720,0.272434,-0.744418,-0.191966,0.007138,0.793501,0.568803,0.742532,-0.140365,-0.025772,-0.159504,0.561239,0.230136,0.363783,1.030270,0.808105,0.524919,0.221379,-0.502478,0.274809,-0.261987,0.343424,0.574665,1.154910,0.465945,0.592395,2.312360,1.153680,2.000000
-0.014321,0.611740,-0.044503,0.296146,-0.085502,-0.335119,0.593576,0.609119,0.224930,0.152208,0.687940,0.959494,0.662762,0.913114,-0.215487,0.020312,0.126948,0.455362,1.071310,0.394596,1.341890,1.176260,1.459830,1.679320,1.029470,0.177861,0.453383,0.471383,0.147850,0.714079,0.241326,0.585876,-0.050799,0.098900,0.535155,0.607425,0.990993,0.997622,0.499146,1.081880,0.852624,0.345399,0.739411,0.093216,2.000000
-0.795400,0.217952,-0.774512,-0.809230,0.228005,0.558708,0.593576,0.985977,-0.191525,0.152208,-2.105310,-0.953102,-0.056405,-0.049549,-0.119315,0.020312,0.778617,0.729753,-0.502320,0.042659,0.600363,0.538325,0.568803,0.638444,0.225209,0.381494,0.044792,0.291671,0.312422,0.784138,-0.389834,-0.191925,-0.194728,0.833775,0.419862,0.357963,-0.888476,-0.746904,-0.482589,0.789732,-0.822985,0.036653,-0.908442,0.159495,2.000000
0.208845,0.217952,-0.190505,-0.367079,1.064020,0.260766,0.698688,0.138047,0.849613,0.658665,-0.087963,-0.235878,0.303178,-0.169882,0.938577,0.928629,0.499330,0.546825,1.192360,0.746534,0.452056,0.027974,-0.322222,-1.755580,-0.871513,-1.315450,0.759827,0.471383,0.559279,0.363783,0.241326,-0.414154,0.237060,-0.391016,1.226910,0.856887,0.865695,0.561490,0.574665,0.278476,0.981517,0.777642,0.514703,-0.238179,2.000000
0.208845,0.119505,0.685506,1.069910,-0.399009,-0.533747,-0.352435,-0.615669,0.016703,0.152208,0.532759,0.481345,0.662762,-0.049549,-0.407831,-0.392559,-0.152338,-0.367811,0.102924,0.511909,0.748669,1.176260,0.568803,0.638444,-0.140365,0.042106,-1.283130,-0.427176,0.394708,0.503902,0.241326,0.474762,0.524919,0.466337,0.073984,-0.140962,1.116290,0.997622,0.348110,0.789732,0.788177,0.468897,0.814313,0.623447,2.000000
-0.906982,-3.424590,0.393502,-1.914610,0.123503,-2.122770,-0.247323,-2.217310,0.016703,-2.278790,0.687940,-0.833565,-0.775573,0.070784,-0.792519,-0.557708,-0.152338,-0.184884,0.950266,-0.191966,1.045280,1.303850,0.568803,0.013916,0.371439,0.720883,0.759827,-0.067752,-0.757293,-2.368530,0.083536,0.252533,-0.770446,-0.023579,-0.387186,-0.889348,0.865695,-0.419806,0.725701,-1.620470,0.530391,0.654144,0.439801,0.623447,2.000000
-0.237486,-0.963412,1.123510,0.075071,0.855019,0.360080,-0.037098,-0.238811,-0.191525,-0.860706,0.222398,-0.594490,0.662762,0.913114,0.842405,0.515758,0.406235,0.089507,-0.865467,-0.661216,-0.586087,-0.227202,1.014310,0.534356,0.371439,0.720883,0.044792,-0.247464,0.723851,0.223665,1.030270,0.808105,0.812778,0.588817,0.881032,0.607425,-0.763178,-1.074000,0.499146,-0.013670,0.272605,0.654144,0.215094,0.490889,2.000000
-1.130150,-0.963412,0.393502,0.627759,-4.474600,-3.711800,-0.983110,-3.913170,0.641385,0.253499,0.532759,1.079030,-0.296128,0.431783,-0.215487,-1.713750,0.499330,-0.184884,-0.381271,-0.309278,0.452056,0.410737,-0.656356,-0.818789,-1.090860,-1.179690,0.044792,-0.696743,-3.308150,-3.069120,-0.705413,0.363647,0.812778,0.833775,-2.347160,-2.136660,1.492180,-0.528839,-3.050200,-1.985660,-2.756380,-1.939320,-1.657470,-1.762590,2.000000
1.098680,1.097360,1.015250,1.319330,1.112060,1.212300,1.148120,1.164280,1.376880,1.234020,1.310970,1.176870,1.266600,1.329600,1.437410,1.407090,1.307270,1.301550,1.211390,1.006930,1.250080,1.043950,1.352280,1.246870,1.423020,1.443740,1.106280,0.783300,1.304340,1.248580,1.341040,1.242480,1.551590,1.281500,1.355120,1.335400,1.242820,1.071670,1.013580,0.922553,1.326800,1.362760,1.398350,1.527330,2.000000
-0.014321,-0.372730,0.393502,0.406684,0.332507,0.955965,-0.142211,0.326476,-0.920321,-0.658123,0.687940,0.003196,1.022350,1.033450,1.419440,0.928629,0.220044,0.180971,-0.623369,-0.309278,0.007138,-0.099614,0.791559,1.367060,1.102590,1.467540,-0.159504,-0.067752,0.888423,0.644020,0.872485,0.585876,0.380990,-0.023579,0.189277,0.690579,-2.016160,-1.728200,0.650183,0.424549,0.917070,0.962890,1.113920,1.219960,2.000000
1.040290,1.097360,1.188070,1.178050,1.141880,1.359990,1.259680,1.473180,1.314950,1.451930,1.140330,1.289530,1.179380,1.099570,1.097120,1.407090,1.161050,1.390140,1.301150,1.372130,1.196020,1.315580,1.148980,1.102970,1.003400,1.086110,1.011840,0.943104,1.058150,1.248580,1.229670,1.133320,1.230310,1.061330,1.262960,1.397030,1.151720,1.284860,0.956147,1.038840,1.088920,1.181660,1.014310,0.648311,2.000000
1.127880,1.038210,1.015250,1.065020,1.022610,1.035080,1.287570,1.192360,1.469780,1.389670,1.424730,1.317700,1.179380,1.185830,1.035250,1.089730,1.278030,1.153900,1.031870,1.037360,1.196020,1.125440,1.148980,1.131750,0.712891,1.086110,1.106280,0.559573,1.181250,0.971246,1.229670,1.160610,1.198180,1.155690,1.078640,1.027250,1.273180,1.254410,1.272050,1.096990,0.672623,0.608183,0.735018,0.753793,2.000000
-0.014321,-0.766518,-0.190505,-1.140840,1.273030,1.651160,0.068014,0.232261,-0.399752,-1.164580,0.843121,-1.072640,0.662762,-0.290215,0.842405,1.176350,0.406235,0.180971,0.102924,-1.717030,0.155444,-0.865141,0.457424,-0.402437,0.444554,1.060270,0.249088,-0.606888,-0.099007,-0.476927,0.556905,-1.080840,-0.194728,-0.268537,0.535155,0.108500,-1.389670,-2.818530,-0.558107,-0.744035,0.659284,0.962890,0.589606,1.087400,2.000000
1.419840,1.393130,1.188070,1.178050,1.082240,1.241840,1.231790,1.220440,1.314950,1.140630,0.998134,1.289530,1.034020,1.243330,0.973382,0.962781,1.044070,1.065310,1.331070,1.372130,1.331170,1.315580,1.119940,1.045420,1.067960,0.598429,1.106280,1.166830,1.058150,0.971246,1.118300,1.160610,1.037540,1.029870,1.109360,1.027250,1.485730,1.467600,0.927429,1.096990,0.464475,0.427084,0.700106,0.226382,2.000000
0.543593,0.808634,-0.482509,-0.477617,0.750517,0.658022,0.593576,0.703334,0.224930,0.658665,-0.243144,1.079030,-0.176267,0.913114,0.169201,0.680907,0.592426,0.638289,-1.591760,-1.599720,-0.289475,-0.354790,0.791559,0.222092,-0.579054,-0.704548,-1.180980,-1.235880,0.394708,0.644020,-1.020990,0.252533,-0.482587,-0.268537,0.304570,0.607425,-0.136689,0.561490,0.876737,0.789732,0.337052,0.654144,-0.084515,0.292053,2.000000
-0.125903,-0.864965,-0.482509,-1.251380,0.019000,0.062138,0.593576,0.703334,-0.399752,-0.658123,-0.087963,-1.311710,0.782623,0.311450,1.034750,0.928629,0.778617,0.546825,-1.107560,-1.482400,-0.586087,-2.013430,1.014310,0.118004,0.517669,0.381494,0.555531,-0.157608,0.312422,0.293724,-0.232044,-0.414154,0.237060,0.221379,0.419862,0.690579,-0.011391,-0.419806,1.103290,1.081880,1.045960,1.024640,0.889215,0.756005,2.000000
-0.125903,1.103980,-2.380530,-2.467290,-0.503511,-0.831689,1.014020,0.891763,-0.191525,0.658665,-1.484590,0.122733,-3.652240,-4.622200,-0.119315,-0.062262,0.033853,0.729753,-1.833860,-1.130470,-2.514070,0.793501,-3.997700,-3.525080,-1.237090,-0.772426,0.249088,1.459800,-0.921865,-0.687105,-3.703420,-3.414240,-4.224750,-4.065390,-0.502478,1.106350,-1.765560,0.997622,-0.331553,-0.451889,-1.274110,-2.309810,-1.357860,-1.762590,2.000000
0.320427,-0.175836,-0.628510,-0.367079,0.646014,0.658022,0.698688,0.609119,0.016703,-0.252958,-0.087963,-1.311710,0.662762,-0.049549,0.842405,0.763481,0.685521,0.729753,1.555510,0.629221,1.341890,1.431440,0.568803,0.326180,1.175700,1.603290,1.679160,1.909080,0.888423,0.784138,0.083536,-0.747497,-0.914375,-1.125890,0.881032,0.690579,-0.512583,-0.855937,0.952255,1.008840,0.337052,0.530646,-0.159418,0.358331,2.000000
1.127880,1.215670,1.044050,1.178050,1.022610,1.241840,1.287570,1.445100,1.036260,1.109500,0.884375,0.895232,0.917726,1.013300,1.158990,1.121460,1.248780,1.419670,1.211390,1.372130,1.087890,1.261260,1.294200,1.361980,1.390740,1.411230,1.578530,1.518400,1.119700,1.094510,0.979092,1.051450,1.005420,1.029870,1.140080,1.273770,1.425000,1.498060,1.358200,1.387720,1.207860,1.483500,1.433260,1.421850,1.000000
-0.014321,-0.175836,-0.044503,0.627759,-0.712516,-0.633061,-0.772885,-0.804098,0.224930,0.152208,0.532759,0.122733,0.303178,0.070784,-0.407831,0.020312,-0.059243,-0.276347,1.192360,1.215780,0.748669,0.665913,1.237070,1.158880,0.298324,-0.093649,0.249088,0.651095,-0.099007,0.223665,0.872485,0.696991,0.237060,0.466337,-0.041308,-0.057808,1.241590,1.106650,0.197074,0.497586,0.337052,0.592395,-0.084515,-0.304458,2.000000
1.324670,-0.274283,0.393502,0.075071,0.646014,0.360080,-1.298450,-1.275170,0.433158,0.557374,1.308660,0.242271,1.501790,0.552116,0.361545,-0.392559,-0.431625,-0.276347,-3.286440,-2.068960,0.155444,0.538325,0.011912,0.534356,0.444554,-0.704548,-4.245420,-3.302560,-3.225870,-2.858940,0.241326,1.030330,-0.482587,-0.268537,-1.770700,-1.804040,-3.018540,-2.709500,-3.427800,-3.373350,0.465945,0.839391,0.364899,1.087400,2.000000
-0.906982,-2.046330,-0.920514,-2.025140,-2.175550,-0.533747,-0.877997,-2.311530,-1.961460,-3.798160,-2.726040,-4.061070,-0.775573,0.311450,-0.215487,0.185461,-3.410680,-3.111720,-0.623369,-0.191966,0.155444,0.027974,-0.544978,0.534356,-1.090860,-0.704548,0.351235,1.100370,-2.567580,-2.788880,0.872485,0.808105,0.668849,0.711296,-2.577740,-1.720890,-1.013770,-1.946270,-2.823650,-3.665500,-1.274110,-0.395590,-0.683735,0.026937,2.000000
0.655175,1.202420,0.831508,1.180450,0.750517,0.658022,0.803800,0.609119,0.120816,0.253499,0.687940,0.959494,0.303178,0.431783,-0.119315,-0.557708,0.406235,-0.367811,-2.318050,-1.717030,-0.882700,-0.865141,0.011912,-0.402437,-0.067250,-0.433038,-0.568095,-1.056170,0.394708,0.293724,0.714695,0.585876,0.524919,0.221379,-0.387186,-0.473578,-0.136689,-0.092707,-0.256035,0.205440,0.208159,-0.025096,-0.009613,-0.702131,2.000000
0.543593,0.808634,0.247500,0.185609,0.123503,0.658022,0.068014,-0.333025,0.641385,1.063830,0.998302,0.959494,0.183317,0.552116,0.265373,0.928629,0.220044,0.455362,0.223973,1.098470,0.155444,0.283149,0.234668,-0.090173,1.029470,0.924516,-0.057356,0.201815,0.476994,0.644020,0.399116,0.585876,0.956707,0.833775,0.650447,0.274809,0.113907,0.779556,0.348110,0.205440,1.110410,1.024640,1.113920,0.954842,1.000000
-1.018570,0.414846,-1.504520,-0.146004,-1.235030,-0.136491,-0.667773,0.703334,-1.961460,-0.050375,-2.570850,-0.235878,-1.494740,0.431783,-1.081030,0.928629,-1.921150,0.272434,-3.044350,-0.661216,-3.107290,-0.227202,-1.547380,0.118004,-0.652169,0.177861,-1.180980,0.561239,-0.181293,0.644020,-0.705413,0.585876,-0.770446,-0.023579,-0.733063,0.524271,-0.888476,0.779556,-0.104998,0.643659,-0.565199,0.345399,0.065289,0.358331,2.000000
-0.460652,-0.569624,-0.336507,0.627759,0.437010,0.558708,0.278239,0.232261,-2.377910,-1.974910,-2.881220,-1.909400,0.423040,1.033450,0.265373,0.680907,-1.176390,-0.642202,0.102924,0.042659,0.155444,0.793501,0.457424,1.367060,0.883243,1.399660,0.861974,0.651095,0.559279,0.714079,-1.178780,-0.080810,-1.202230,-0.268537,0.073984,0.274809,-0.763178,-0.528839,0.801219,1.008840,0.401498,0.654144,0.514703,0.954842,2.000000
-0.683817,-0.175836,0.539504,0.627759,0.228005,0.360080,0.488463,0.703334,0.016703,0.557374,0.222398,0.720420,0.542901,0.913114,0.553889,0.433184,0.313139,0.272434,-0.381271,0.159972,-0.586087,0.027974,0.346046,1.054800,0.590784,0.992393,-0.261651,0.381527,0.312422,0.433842,-0.547624,0.252533,-0.482587,0.343858,0.189277,0.773733,0.239205,0.561490,0.952255,1.154910,1.045960,1.086390,1.413530,1.418790,1.000000
0.432010,0.119505,0.247500,0.627759,0.019000,0.856651,0.068014,0.514905,0.329044,0.557374,0.067217,0.600882,-0.176267,0.311450,0.265373,0.598332,0.313139,0.821216,0.223973,0.629221,0.303750,1.303850,0.011912,0.326180,0.663898,0.653005,0.555531,0.830806,0.641565,0.714079,0.399116,0.252533,-0.194728,0.833775,0.189277,0.357963,-0.011391,0.452457,0.272592,1.008840,0.401498,1.024640,0.889215,0.822284,2.000000
0.097262,0.611740,1.415510,0.738296,0.541512,0.161452,0.068014,-0.238811,0.329044,0.759956,0.687940,0.720420,-0.056405,-0.169882,-0.600175,-0.557708,-0.524720,-0.825129,0.223973,0.042659,0.748669,-0.354790,0.011912,-0.298349,-0.432824,-0.297282,-0.976686,-1.685160,-1.580150,-0.687105,0.083536,0.474762,0.956707,0.833775,-1.078940,-0.806194,1.366890,0.888589,0.046038,0.497586,0.530391,0.345399,0.514703,0.490889,2.000000
0.878341,-0.372730,-0.044503,-1.582990,1.168530,0.062138,0.803800,0.326476,-0.295639,-0.759415,-0.708686,-0.116341,0.303178,-0.049549,0.553889,0.020312,0.592426,-0.642202,-0.260223,-0.309278,0.303750,0.538325,1.125690,0.222092,0.663898,0.177861,1.679160,0.022104,0.476994,0.083546,0.083536,-0.414154,0.093131,-0.146058,0.535155,-0.057808,0.489801,-0.092707,1.103290,0.351513,0.852624,0.901141,0.814313,0.623447,2.000000
-0.014321,0.513293,0.247500,0.296146,-0.817018,0.062138,-0.667773,0.138047,-1.961460,-1.063290,1.153480,0.481345,-2.213910,-2.095210,-1.081030,-0.557708,-0.804007,-0.550738,-2.075950,-1.599720,0.896975,-0.865141,-1.770140,-1.859670,0.078980,-0.772426,0.044792,0.022104,0.888423,0.784138,1.188060,0.363647,1.532430,-0.391016,0.881032,0.940041,0.364503,0.016326,-0.180517,-0.232780,-0.114074,0.345399,0.140192,0.424610,2.000000
1.244660,1.008630,1.101660,0.895473,1.290980,1.005540,1.343360,0.855376,0.912400,0.673693,1.310970,1.261370,0.743292,0.783273,0.478420,0.328055,0.722370,0.681411,0.852342,0.854756,1.250080,1.261260,0.800466,0.728853,0.293269,0.370845,0.948870,0.975065,0.411906,0.231688,1.006930,1.051450,1.551590,1.407310,0.771442,0.565039,1.060630,1.041210,0.668965,0.399244,0.286063,0.215802,0.281163,0.085739,2.000000
0.952700,0.801590,1.044050,0.754186,1.350610,1.359990,1.036560,0.799212,1.160120,0.984987,1.254090,1.007890,1.208450,1.013300,1.220860,1.343620,1.073310,1.094840,1.271230,1.341700,1.304140,1.152610,1.207070,0.959082,1.164790,1.508760,1.106280,1.262710,1.181250,1.032880,1.173990,0.996871,1.037540,0.998422,1.078640,1.058070,1.364270,1.376230,1.329480,1.096990,1.445740,1.302400,1.328520,1.210880,2.000000
1.101510,0.907082,0.539504,0.959372,0.437010,0.459394,0.698688,0.420690,0.433158,0.354791,0.843121,0.959494,-0.056405,0.913114,0.650061,0.268035,0.313139,0.272434,-0.018125,-0.074653,0.452056,0.283149,0.902937,0.742532,0.737013,0.992393,0.964122,0.651095,0.641565,0.644020,0.241326,0.474762,0.093131,0.098900,0.765740,0.441117,0.865695,0.779556,1.103290,0.935805,1.045960,1.024640,1.188820,1.485070,1.000000
0.878341,0.611740,1.269510,1.180450,-0.294507,-0.335119,0.278239,-0.238811,0.224930,0.456082,0.532759,1.079030,-0.296128,-0.891879,-0.696347,-0.392559,0.313139,0.272434,1.797610,1.802350,0.155444,0.283149,0.680181,-0.402437,0.663898,0.585127,-0.057356,0.740951,0.230136,0.083546,0.083536,-0.525268,-0.626516,-1.370850,0.535155,0.025346,0.239205,0.670523,-0.860180,-0.013670,-0.436306,-0.951332,0.289996,-0.768410,2.000000
-0.795400,0.611740,-0.920514,0.517221,-3.116070,-2.122770,-1.508670,-1.369380,0.224930,1.570290,0.377579,0.959494,-0.176267,-0.169882,-2.619790,-0.888005,-0.897102,-0.184884,0.345021,0.277284,-0.882700,-0.992729,-0.656356,-0.818789,0.225209,0.313617,0.964122,0.740951,-1.251010,-1.317640,0.083536,0.474762,-1.202230,-0.513495,-0.502478,0.025346,0.239205,1.215690,-2.143990,-1.693510,-2.498590,-2.433310,-1.657470,-1.630040,2.000000
1.101510,0.316399,0.831508,0.738296,1.168530,0.658022,0.278239,0.326476,0.433158,0.456082,0.377579,0.003196,1.142210,0.792782,1.227090,0.846055,0.499330,0.912680,1.071310,0.277284,0.007138,0.410737,1.014310,0.534356,1.248820,0.924516,1.679160,1.459800,0.888423,0.573961,0.399116,-0.191925,-0.050799,-0.268537,0.535155,0.524271,0.113907,-0.310773,1.103290,0.643659,0.788177,0.407148,0.514703,0.292053,2.000000
1.478230,1.333980,1.504920,1.319330,1.350610,1.330450,1.176010,1.304690,1.129160,1.047250,1.225650,1.205040,1.266600,1.214580,1.066190,1.248410,1.073310,1.153900,1.031870,1.006930,1.006800,1.179770,1.178020,1.304430,1.067960,1.248670,1.137770,1.358600,1.181250,1.186950,1.090460,1.242480,1.133930,1.092780,0.986480,1.150510,1.182090,1.163040,1.272050,1.213280,1.118650,1.302400,1.223790,1.351520,2.000000
