-1.694320,-0.599662,-0.426627,-0.640734,-0.189438,-0.151791,-1.806880,-1.325650,0.629885,0.462397,-0.508387,-0.237434,1.000000
0.340506,0.525529,-0.411706,0.079001,-0.353256,0.113999,0.890035,-0.069303,1.377770,1.262470,-1.395330,-0.303658,1.000000
-0.578564,-0.116370,1.915600,0.520637,1.741340,-0.065644,-0.283598,-0.486815,1.159110,1.425820,-1.558790,0.046967,1.000000
0.649424,-0.693595,-0.264060,-0.610051,0.985076,-1.506310,2.199120,-2.649500,0.102238,0.822758,-0.634690,0.598569,2.000000
0.103857,0.403124,0.758242,1.161700,-0.073501,0.694878,-0.599387,2.477960,-1.181110,-2.466620,2.692310,-0.942826,1.000000
-0.010708,-1.372830,-0.092745,-2.018480,1.430110,-1.617310,0.065350,-0.041343,-0.130579,0.250817,-0.204061,0.220980,1.000000
1.176490,0.320054,1.060940,1.530530,0.338868,0.427216,0.620525,1.412470,-0.513111,-0.852000,1.002950,-0.198898,2.000000
1.054170,-0.200863,0.938629,0.298918,1.125340,-0.462354,1.344030,-1.043360,-0.113398,-0.190494,0.186874,-0.078407,1.000000
0.139646,-0.614641,0.326247,-0.016459,0.919549,-0.854422,0.606386,-0.805046,0.964872,1.584450,-1.843700,0.786683,2.000000
1.557250,1.266390,-0.460169,0.669717,-1.026250,0.823267,1.563140,2.153160,1.310850,1.497370,-1.693290,0.137285,1.000000
1.166340,-0.157557,-0.747009,0.302281,-0.702684,-0.146707,0.430501,2.573330,0.466500,-0.240139,0.188612,-0.216267,1.000000
-0.239320,-2.304650,0.139668,-1.720680,1.676380,-2.120200,-0.710316,1.054960,-0.482600,0.306379,-0.206440,0.735651,1.000000
0.627446,2.587160,1.217020,2.033470,-0.874975,2.486190,0.923681,0.123527,1.410930,0.948847,-1.050790,-0.774377,1.000000
0.595607,0.816420,0.624890,0.163111,0.345727,0.441761,1.342330,-1.879630,-0.245407,0.806206,-0.877178,1.090720,1.000000
0.247414,0.121661,-1.165310,-1.130360,-0.625557,-0.116394,0.695823,-1.388490,-0.604644,-0.900395,0.721935,-1.083080,1.000000
-0.587347,-0.626102,0.301943,-0.080074,0.712984,-0.610780,-0.678111,-0.467591,0.384757,0.271361,-0.268094,0.021992,1.000000
0.568347,-0.598959,-0.616251,-1.052230,0.172032,-0.764748,0.281541,0.819674,0.708589,-0.040778,0.013430,-1.400400,1.000000
1.479830,-1.373560,-0.222055,-0.862574,1.033190,-1.657210,1.401060,-0.441209,0.269954,0.531593,-0.634225,0.290009,1.000000
0.251453,2.613520,-0.700121,0.280601,-2.256430,2.434240,0.613782,-0.037968,-3.788500,-1.695360,2.033840,2.574350,1.000000
0.045158,-1.412790,-1.430470,0.400813,-0.728106,-1.080920,-0.992831,0.443280,-0.686060,-0.028043,0.029751,1.302840,1.000000
-0.509460,-0.120747,0.241022,0.092397,0.410876,-0.223540,0.074218,-1.733620,-0.734804,-0.013923,-0.036406,0.996616,2.000000
-0.708673,-0.704197,-0.992265,-1.898190,-0.330204,-0.461166,-1.126390,0.365660,0.876990,0.466832,-0.481667,-0.574141,2.000000
0.279335,-0.267171,0.888826,0.488407,0.812072,-0.174238,0.247067,-0.971603,-0.764805,-1.021680,1.079740,-0.189165,1.000000
0.533857,0.838952,-0.441780,0.361952,-1.361620,1.158240,0.332751,-1.915960,-0.757851,0.012112,-0.007074,0.849238,1.000000
-0.575353,1.083940,-1.906580,-1.921080,-1.850850,0.807880,-0.123918,-0.092191,0.708956,0.834360,-0.840747,-0.101630,1.000000
0.619678,-0.032198,-2.153150,-0.531846,-2.074870,0.061552,0.534230,-1.207640,0.482776,0.944271,-1.055640,0.420512,2.000000
0.554178,-0.989331,-0.038548,-0.391018,0.449051,-0.744809,-0.232475,0.697121,-0.510133,-1.049530,1.125410,-0.381149,1.000000
-0.648062,0.483225,0.241013,-0.280703,0.196785,0.317776,-0.327171,0.412480,0.461279,0.183839,-0.160856,-0.382017,1.000000
-0.095178,0.473092,-0.970759,-0.536516,-1.029440,0.395106,-0.023401,0.240029,-0.103090,0.345553,-0.390806,0.587525,1.000000
2.039070,2.076680,-0.563097,0.868908,-1.891730,1.795810,2.199120,-0.832073,-0.886502,0.524636,-0.448114,1.416180,1.000000
-0.245638,0.072879,0.229398,0.528889,-0.215825,0.435800,-0.647826,-0.091770,0.490179,0.450000,-0.487511,-0.000507,2.000000
-0.159324,-0.289600,-0.447142,-1.320890,0.269859,-0.468538,-0.034372,-0.338138,-0.413951,0.205394,-0.109418,0.545323,2.000000
-0.217735,1.155970,-0.376678,0.460023,-1.312900,1.258680,-0.065419,-0.368318,0.472068,0.018267,-0.077546,-0.512095,1.000000
-0.062598,0.405781,-0.825896,-0.220331,-0.816811,0.160948,0.470998,-0.590273,0.793513,0.618625,-0.683711,-0.457532,1.000000
-0.901320,-2.043510,0.050530,-1.245660,1.395960,-1.831460,-1.040570,-0.199029,-0.922091,-0.836779,0.812941,0.528801,1.000000
-0.453012,-0.101197,1.662800,0.733985,1.371630,-0.024169,-0.157483,-0.836285,-0.434244,-1.111280,1.188590,-0.828312,1.000000
-1.329350,-0.590623,0.645610,2.449130,-0.099137,0.003476,-1.771250,-0.290233,-1.485030,-0.119837,0.138033,2.550940,2.000000
-0.328766,-0.410780,0.116011,0.126769,0.284080,-0.283821,-0.622144,0.785670,-0.999021,-1.016260,1.157310,0.162720,1.000000
0.461479,-0.004137,-0.902567,-0.499906,-0.707865,0.004113,0.077106,0.344188,-0.415154,-0.632319,0.698326,-0.113213,1.000000
-0.294793,1.562490,0.454995,1.378140,-1.035580,1.758770,0.019500,-1.669690,0.763472,0.407442,-0.562380,-0.314613,2.000000
-0.122480,0.016934,1.019210,0.746616,0.788558,0.057824,-0.556600,1.194570,-1.965250,-3.731240,2.895430,-3.240960,2.000000
-0.469398,-0.505885,-1.041840,-0.971074,-0.377209,-0.548317,-0.447242,0.074087,0.428770,0.633006,-0.599712,0.015832,1.000000
-1.302480,0.991444,-2.006480,-1.197660,-2.040070,0.906658,-0.521296,-0.380229,-0.630647,-0.330532,0.277147,0.096585,2.000000
-0.221836,-0.203440,-1.069460,0.038705,-1.118770,0.063536,-0.618632,0.397287,0.362935,0.284294,-0.314774,-0.083654,2.000000
-1.048120,1.654520,0.790094,0.793752,-0.438206,1.713450,-0.493346,-1.409290,0.835425,0.033943,-0.135874,-0.908226,2.000000
-1.346670,0.531468,1.201950,0.749374,0.500840,0.736883,-0.892113,-1.466670,-0.043099,-0.139970,0.088020,-0.067273,1.000000
0.610252,0.881594,-0.162385,-0.703695,-0.175424,0.553131,0.648693,0.060297,0.818905,0.551180,-0.498414,-0.695988,1.000000
-0.629502,-0.000930,0.272623,0.202988,0.101792,0.112749,-0.729909,0.439973,-0.228193,-0.901959,0.681607,-1.209240,1.000000
-0.179622,-1.850910,0.856333,-0.429419,1.993800,-1.773330,-0.338800,-0.037475,-0.352664,-0.300090,0.377509,0.019275,1.000000
0.478362,-2.327270,-0.065731,-1.780790,1.956880,-2.641700,0.255140,-0.867162,0.703164,2.325690,-1.775550,3.005560,1.000000
1.035770,-0.909490,-0.584516,-0.272330,0.191313,-1.019870,0.824883,-0.825484,1.297660,0.328441,-0.292546,-1.560380,1.000000
0.020529,-0.929105,0.227154,0.940823,0.412743,-0.793369,-0.058954,0.428242,-0.020301,-0.041525,0.057177,-0.078562,1.000000
1.145500,1.038620,0.163290,-0.360820,-0.598835,1.220850,0.429912,1.553190,1.028120,-0.447610,0.315142,-2.410950,1.000000
1.225600,-0.108650,-0.536403,-0.001551,-0.787634,0.117299,0.658817,0.039318,0.602045,1.173830,-1.285100,0.506862,2.000000
1.146620,0.555486,0.968033,-0.298318,0.796865,0.211094,1.704810,-0.577380,0.489955,0.889386,-0.655712,0.404799,1.000000
0.638549,-0.459284,0.118493,-2.145950,1.137380,-0.882697,0.405365,1.838320,-0.187664,-0.945499,0.705566,-1.152280,2.000000
0.471029,0.194846,0.119577,-0.243318,0.157333,0.109734,0.087621,1.431720,-0.275428,-0.664256,0.821867,-0.508294,1.000000
0.138883,0.181756,1.488790,0.808246,1.179640,0.063373,0.500388,-0.397981,-1.341920,-0.111071,0.168757,1.346680,1.000000
0.290397,0.078904,0.714792,-0.220669,1.040810,-0.250945,0.622401,-0.624742,1.612350,0.533484,-0.593490,-1.498880,1.000000
1.263470,-0.217405,1.186510,-0.061558,1.540100,-0.543394,1.274690,0.272950,1.109020,-0.216971,0.099098,-1.226450,1.000000
-1.044890,0.018458,0.362557,0.125293,0.206396,0.193083,-1.293040,0.500280,2.052010,0.594906,-0.498996,-2.541390,1.000000
-0.252349,1.358370,1.284020,0.992193,0.094541,1.405640,-0.011700,-0.166989,-1.789160,-0.079785,0.243928,1.901720,2.000000
-0.201287,2.399030,0.720300,1.472340,-0.918961,2.149830,0.672018,-1.008600,0.446819,0.433192,-0.380456,-0.482194,2.000000
1.470780,-0.630088,0.431273,-0.012111,0.997452,-0.953200,1.547080,0.033864,-0.884340,-1.110970,1.108320,0.200570,1.000000
0.384089,0.035053,-0.358348,0.093815,-0.404016,-0.000165,0.297928,0.628906,0.122957,-0.019988,0.124373,-0.414402,1.000000
-0.034907,0.692113,1.729880,1.351760,1.097820,0.540762,0.564995,-1.684990,0.561357,-0.083355,0.141185,-1.213100,2.000000
0.941025,-0.473011,-1.515790,-0.319660,-1.243640,-0.348288,0.364454,0.761020,0.148694,0.471712,-0.506759,0.509466,1.000000
-0.351883,-0.530606,-0.588392,-0.205933,-0.245967,-0.416094,-0.595394,0.572009,0.866364,-0.062470,-0.002265,-0.987931,1.000000
-0.763609,-1.353420,0.650476,-0.560012,1.341970,-1.205200,-1.088880,-0.671562,-0.658466,-0.077017,0.009971,1.437280,1.000000
-0.085786,-0.216347,0.210173,-0.312909,0.183988,0.057928,-0.623235,0.238205,0.643080,-0.338026,0.316131,-0.900504,1.000000
2.091130,0.203286,-0.770206,0.138268,-0.704697,-0.043207,1.766430,-0.028754,-0.930963,-2.567010,2.668790,-1.335370,1.000000
-1.274850,1.345140,0.574679,1.074850,-0.587718,1.448320,-0.487847,-1.893710,0.075003,1.293240,-1.429230,1.390860,1.000000
-0.248475,-0.752935,-0.160275,-0.522724,0.364500,-0.691202,-0.358983,0.210614,-1.660450,-0.842499,0.989312,0.955072,1.000000
-1.047090,0.234769,-1.110320,-1.526090,-0.804771,0.238919,-1.069610,0.683297,-0.627608,-0.734222,0.736763,0.221764,1.000000
-1.386210,-0.087206,-0.519326,0.365146,-0.801436,0.335983,-1.449240,-1.143950,-0.836616,-0.516059,0.599266,0.449365,1.000000
1.348860,-0.119140,-0.375163,-0.489283,-0.067036,-0.325158,1.019270,1.217130,-0.955213,-1.003300,1.010300,0.354545,2.000000
-0.525452,-0.079251,0.604928,0.682469,0.504783,-0.080527,-0.363347,0.511391,-1.117860,-0.811332,0.895893,0.497733,2.000000
-0.462976,-0.322552,1.235760,0.510329,1.297570,-0.326345,-0.349863,0.272485,1.158830,0.272014,-0.304714,-1.213310,2.000000
-0.530941,1.521520,0.764974,0.946557,-0.338027,1.384240,0.484111,-2.285560,-1.469700,0.537149,-0.538015,2.159750,1.000000
0.966669,-0.212578,0.807783,-0.538887,1.178660,-0.562517,1.344550,-0.569887,1.043740,0.668141,-0.563775,-0.579678,2.000000
1.213900,-1.788050,0.026704,-0.722786,1.451590,-2.096970,1.458620,-1.082630,-0.507074,-0.532611,0.607814,-0.195600,2.000000
-0.202841,-0.622195,0.077593,0.428252,0.318543,-0.563135,-0.254971,0.715931,-0.541582,0.099888,-0.029431,0.647326,1.000000
0.871154,1.152790,1.037880,1.332140,-0.076666,1.041870,1.259910,-0.568698,-0.572236,-0.253516,0.222851,0.530328,2.000000
0.955504,0.908738,-0.547477,0.503990,-1.188330,0.765381,1.012900,0.628364,1.910650,2.348850,-2.578780,0.070076,1.000000
0.270283,-0.023927,0.715404,0.065729,0.513194,0.161213,-0.065746,-0.358912,-0.123316,0.051582,-0.020376,0.194216,2.000000
0.943303,1.010020,0.456277,1.574500,-0.572700,1.031630,0.430588,2.579250,1.615660,1.532270,-1.695910,-0.184511,2.000000
0.061688,-0.189337,-1.814180,-1.172760,-0.920974,-0.555689,0.265919,0.094407,-0.438731,-1.462250,1.508920,-0.784912,1.000000
-0.335954,0.923091,0.347899,0.902422,-0.430214,0.912669,-0.198629,0.911221,0.496828,0.223941,-0.204268,-0.453940,1.000000
0.825975,0.592736,-2.635210,-2.650190,-1.683890,-0.091535,1.136850,0.526765,1.226680,1.129330,-1.166940,-0.346309,2.000000
0.565902,1.777350,-0.073926,1.731810,-2.193090,2.420880,-0.476174,1.252530,0.677711,0.933322,-0.831704,-0.025094,1.000000
1.534480,1.244280,0.512199,0.013644,-0.063357,0.978521,1.461590,-0.255684,-0.051993,0.543476,-0.549063,0.595277,1.000000
0.805012,-0.112679,-0.336754,-0.125352,-0.226292,-0.100945,0.287324,1.277590,-1.295970,-0.551334,0.492909,1.480980,2.000000
-1.507850,-1.180270,-1.515180,-1.129660,-0.415405,-1.148080,-1.068810,-1.415150,-0.583290,-0.848218,0.823379,-0.210903,1.000000
1.186410,0.134647,0.287448,0.543625,0.277326,-0.154351,1.281280,0.442841,1.176710,0.298792,-0.407525,-0.964675,1.000000
-0.820781,-0.834443,0.385637,-0.328613,0.815239,-0.692291,-0.636240,-0.578827,0.402746,1.655980,-1.719840,0.967045,1.000000
-0.978275,0.903606,-1.796750,-1.795910,-1.691520,0.705515,-0.500546,-0.267236,1.809410,1.821430,-1.965900,-0.405542,1.000000
-1.462500,0.610397,0.723360,0.584058,-0.078390,0.981984,-1.329090,-1.236760,0.708548,0.229708,-0.336872,-0.409792,1.000000
1.715690,0.874457,-1.708650,-1.822090,-1.365530,0.339595,1.607450,1.165060,0.526584,-0.268130,0.289585,-0.979072,1.000000
-0.040378,0.383145,1.497010,1.558410,0.887898,0.414451,0.009915,-0.292145,0.452428,-0.882513,0.852251,-1.390800,2.000000
-0.904676,-0.427321,-0.949719,0.121221,-0.869731,-0.081872,-1.349230,0.858226,-1.706180,-0.346734,0.554607,1.572240,1.000000
1.544880,-0.876017,-0.592093,0.147874,-0.114862,-0.947881,1.313630,-0.156432,-0.281118,-0.490075,0.517739,-0.246757,1.000000
0.254912,-0.124641,2.080430,1.823150,1.475230,0.092635,0.026601,0.141041,0.547836,1.163670,-1.203520,0.451131,1.000000
-0.384385,0.995299,-0.253056,0.321857,-0.924141,1.011600,0.276981,-0.643656,1.389740,2.348850,-1.802240,1.691960,2.000000
0.045827,0.226027,1.760330,2.449130,0.797955,0.372842,0.490897,-1.441170,1.103780,0.942450,-1.125950,-0.408445,1.000000
0.062908,-0.686640,-0.745698,-1.038120,0.109595,-0.923440,0.328780,0.044408,0.421326,0.115787,-0.176437,-0.368638,2.000000
-3.433480,-2.609060,-0.239494,-1.290700,1.335550,-2.078220,-3.585150,1.128350,-0.297842,0.202557,-0.105845,0.436854,1.000000
-0.283773,-0.263759,0.811163,1.053480,0.452428,-0.119152,-0.154245,-0.723498,0.505761,0.460319,-0.381793,-0.292464,2.000000
0.641304,-0.303223,-0.142292,-0.046246,0.219707,-0.569072,0.764073,0.957809,-0.168161,-1.065030,1.098780,-0.766804,1.000000
0.006705,-2.349410,-1.607420,-2.426610,0.690457,-2.587030,-0.124529,0.628415,0.767122,-0.145008,0.129299,-1.051950,1.000000
2.026390,0.233258,-0.327574,0.661998,-0.407309,-0.011939,1.750910,0.639268,0.546959,1.088970,-1.175990,0.616408,1.000000
-0.414524,0.263777,-0.847548,0.026250,-0.999653,0.260854,-0.228788,0.119189,-0.822319,-1.749490,1.772860,-0.583180,1.000000
-4.194960,-0.966121,-0.089525,0.533535,0.187504,-0.497728,-3.231680,-2.495320,-0.964146,-1.462270,1.520870,-0.405213,1.000000
-0.708321,0.259419,0.752880,0.546891,0.171061,0.680332,-1.339910,0.844686,1.140960,0.060934,-0.049837,-1.143060,1.000000
-1.387120,1.572730,1.947890,2.016490,0.264741,1.885410,-1.222500,-0.063696,0.893204,0.574642,-0.618117,-0.356276,1.000000
-1.272240,-1.426540,0.032967,-0.409432,0.943713,-1.221550,-1.125620,-1.672510,-0.075351,0.017714,-0.016334,0.014860,2.000000
-0.928477,-1.034140,-0.398592,-1.017120,0.186490,-0.672476,-1.432230,0.718567,-0.114263,-0.168755,0.190304,0.076299,1.000000
0.532282,0.156228,1.788720,1.128380,1.383400,0.061597,0.499341,1.315930,-0.390048,-0.348928,0.394111,0.210564,1.000000
0.756167,0.322138,0.126338,0.568669,-0.230822,0.257740,0.622467,0.933830,1.181220,0.816805,-0.880725,-0.524875,1.000000
1.364870,1.099500,0.455053,0.836363,-0.456832,0.999226,1.305950,0.194581,-2.245620,-0.843012,1.048220,1.723690,1.000000
-0.604685,-0.340109,-0.842215,-1.234680,-0.117885,-0.637101,0.107047,-0.540999,0.427913,0.513290,-0.602707,-0.043663,1.000000
0.969466,0.026040,1.495990,0.689728,1.066420,0.159568,0.478831,0.742468,-1.201770,-0.786633,0.899236,0.584173,1.000000
0.970999,-1.531130,0.759349,-0.612665,2.101610,-1.869160,1.224090,-1.038340,-1.728410,-0.530043,0.648171,1.396430,1.000000
-0.997726,0.386922,-0.740861,0.401926,-1.217060,0.734013,-1.102190,-0.330412,0.215053,0.224478,-0.168918,-0.081774,2.000000
0.048716,0.544311,0.600032,0.029973,0.031772,0.717365,-0.109343,-0.370772,-0.468120,0.661020,-0.692841,1.378110,2.000000
0.851558,1.364910,-0.977199,0.341771,-1.974650,1.491140,0.427599,-0.210773,-1.516520,-2.815170,2.895430,-0.746392,1.000000
-0.804955,0.426829,2.936900,1.570680,2.029940,0.690772,-0.905598,0.336178,0.713035,0.144586,-0.157483,-0.559834,1.000000
-0.122480,0.016934,1.019210,0.746616,0.788558,0.057824,-0.556600,1.194570,-1.965250,-3.731240,2.895430,-3.240960,2.000000
2.016660,-0.000144,-2.508970,-1.809900,-1.642110,-0.523604,1.866340,1.283250,0.205108,0.356759,-0.385747,0.184453,1.000000
0.039853,-1.125650,-0.087940,-0.718866,0.709460,-1.015440,-0.201427,-0.714093,-1.355380,-0.744961,0.909907,0.772227,1.000000
-0.095729,-0.653245,0.033133,-0.465207,0.252806,-0.409613,-0.333520,-0.283437,1.031090,0.941656,-1.100560,-0.094366,1.000000
-0.284001,-0.421044,0.750898,-0.149614,1.042230,-0.374312,-0.613177,1.289370,-0.080397,0.132803,-0.063014,0.212911,1.000000
-0.289201,0.578669,0.083217,-0.224928,-0.142791,0.476938,0.085756,-0.611978,0.186963,0.769040,-0.853831,0.598210,1.000000
-1.665130,-2.326040,-0.026786,-1.043210,1.384700,-1.876240,-2.086580,-0.254578,0.122963,0.437627,-0.379060,0.061576,2.000000
-1.528370,-1.763610,-0.407685,0.031337,0.444940,-1.379230,-1.527710,-0.955195,-1.430250,-0.222536,0.286997,1.552010,1.000000
0.401697,-1.345450,0.453071,-0.787103,1.443790,-1.519450,0.788096,-1.065860,-1.980980,-0.028012,0.125766,2.175790,1.000000
0.603789,0.230077,1.282500,0.841517,1.043600,0.039130,0.905636,-0.876154,-0.501445,-1.717040,1.870610,-1.547210,1.000000
-1.604360,0.671821,-2.020060,-0.694500,-1.796300,0.533143,-1.139320,1.335240,-0.605847,0.061037,-0.072911,1.999710,1.000000
1.512460,0.799826,-0.348644,0.199148,-0.795374,0.546303,1.730380,-0.335864,0.514143,0.639169,-0.795535,0.190508,1.000000
0.186196,-1.634410,-0.433650,-0.400213,0.671747,-1.539660,-0.326887,0.917707,0.351473,-0.466286,0.414667,-0.625801,2.000000
-1.542380,-2.175110,-1.914800,-2.297590,0.172840,-2.254450,-1.362120,0.550873,-0.409525,-0.330649,0.307525,0.317042,1.000000
0.642339,0.431935,-1.857010,-1.035610,-1.853270,0.419671,0.421293,-0.149432,1.368920,1.869380,-1.908540,0.073706,1.000000
0.245964,0.718084,-1.058970,0.773886,-1.848040,0.968576,-0.142013,0.347935,0.241911,0.251541,-0.239347,0.035561,2.000000
-0.947389,-0.152983,-1.028080,-0.606252,-0.838080,0.021326,-0.875640,-1.030310,-0.550944,0.187417,-0.150461,0.745828,2.000000
0.025962,-0.269490,-0.932875,-0.734256,-0.338090,-0.453324,0.141388,0.310391,-1.787330,-0.220155,0.339682,1.933650,2.000000
0.261520,1.914550,1.083380,1.099600,-0.411252,1.876970,1.021670,-0.368085,1.702130,2.046920,-1.522100,0.129775,1.000000
0.384089,0.035053,-0.358348,0.093815,-0.404016,-0.000165,0.297928,0.628906,0.122957,-0.019988,0.124373,-0.414402,1.000000
-0.928477,-0.616646,-0.959510,-0.726924,-0.671158,-0.253493,-1.322260,0.169665,-1.613300,-2.048740,2.143140,0.076062,2.000000
1.200970,-0.824466,0.787296,-0.370329,1.594470,-1.188950,1.197080,0.929541,0.658254,0.015282,-0.080052,-0.577523,1.000000
1.208600,-0.059076,0.040019,-0.364716,0.695847,-0.701864,1.732780,0.121279,1.771090,0.930357,-1.062590,-1.167990,1.000000
0.801988,-0.706959,-0.395066,-0.792934,0.344238,-0.841633,0.547627,0.413772,1.550170,0.725337,-0.814957,-0.978114,1.000000
1.225600,-0.108650,-0.536403,-0.001551,-0.787634,0.117299,0.658817,0.039318,0.602045,1.173830,-1.285100,0.506862,2.000000
-2.740990,1.249950,0.774620,0.796365,-0.320408,1.583430,-2.094000,-1.849760,1.279140,1.502270,-1.540650,-0.343436,1.000000
-0.033896,-0.095758,-0.677652,-1.092620,-0.208547,-0.226140,0.030040,-0.269691,-0.037955,-0.398491,0.407689,-0.262872,1.000000
0.702744,-0.283791,0.242759,1.341580,0.050044,-0.201821,0.412719,0.728825,-0.732173,0.307616,-0.273956,1.284340,1.000000
-0.547720,-2.606460,-1.574630,-2.598170,0.450897,-2.317980,-1.456140,1.670260,-1.507940,-0.951989,1.014990,1.196040,1.000000
-0.789978,0.935412,-0.506999,-0.038012,-1.007690,0.973079,-0.756027,0.447363,1.369510,0.563880,-0.603812,-1.023640,1.000000
-0.789978,0.935412,-0.506999,-0.038012,-1.007690,0.973079,-0.756027,0.447363,1.369510,0.563880,-0.603812,-1.023640,1.000000
-0.398429,0.365874,-0.313819,-0.758647,0.000655,-0.028659,0.208244,-0.034312,0.113708,-0.798632,0.794245,-0.963598,1.000000
0.830864,-0.321093,0.507712,0.716514,0.276256,-0.133045,0.205401,1.280590,-0.349054,-0.942207,0.948635,-0.220945,1.000000
0.701418,-0.374780,-1.104550,-0.559915,-0.589207,-0.509306,0.485682,0.530254,0.502783,-0.050653,0.075096,-0.773179,1.000000
