-1.895890,-1.120490,-0.060171,-0.709389,-0.535196,-0.702058,-0.749202,0.331638,0.593938,0.619244,0.803062,0.846459,0.818013,0.906712,0.849713,0.661102,0.479019,0.273084,-0.008335,-0.210852,-0.213934,-0.210084,-0.263189,-0.198841,-0.061482,-0.008944,0.024983,0.224143,0.367698,0.362253,0.573332,0.469696,0.492869,0.685762,0.459557,0.627494,0.451706,0.310388,0.316256,0.086066,-0.109791,-0.458864,-0.651544,-0.572175,-0.854843,-0.802340,-0.787877,-0.809608,-0.809737,-0.793047,-0.636945,0.128531,0.190349,0.611547,0.559954,0.365567,-0.221452,-0.361851,-0.523046,-0.514024,-0.440548,-0.327913,-0.382681,-0.360095,-0.238330,-0.327195,-0.406900,-0.411329,-0.536564,-0.610760,-0.620575,-0.606640,-0.710709,-0.630232,-0.563511,-0.662338,-0.724188,-0.698933,-0.607649,-0.660978,-0.740253,-0.704976,-0.640381,-0.621760,-0.677570,-0.656481,-0.564399,-0.437566,-0.548333,-0.477951,-0.584158,-0.353990,-0.385761,-0.491357,-0.408317,-0.322741,-0.488872,-0.405352,-0.389057,-0.547867,4.000000
-1.883770,-1.343470,0.208578,-1.016140,-1.069320,-0.861152,-0.964199,2.103490,2.049520,1.925480,1.831040,1.781310,1.871940,1.787870,1.710910,1.438930,1.046170,0.760587,0.363836,0.164091,0.085452,-0.002624,-0.148414,-0.236496,-0.253201,-0.269524,-0.387512,-0.422553,-0.438165,-0.640408,-0.815950,-0.783390,-0.818621,-1.184970,-1.249370,-1.217270,-1.329090,-1.402900,-1.256450,-1.173850,-0.799295,-0.728798,-0.733121,-0.667909,-0.761563,-0.639325,-0.487585,-0.667707,-0.611113,-0.676192,-0.577296,-0.706302,-0.537663,-0.836442,-1.197910,-1.404890,-1.052660,-0.953000,-0.845423,-0.726514,-0.763343,-0.902638,-0.825094,-0.800250,-0.888894,-0.878889,-1.017880,-1.053950,-1.169230,-1.346970,-1.185780,-1.307050,-1.304820,-1.199590,-1.164710,-1.331700,-1.239150,-1.124130,-1.273460,-1.132780,-1.213640,-1.161830,-1.058090,-1.082690,-1.077470,-1.085980,-0.987644,-0.998466,-0.975999,-0.884650,-0.865623,-0.858166,-0.842466,-0.718624,-0.880126,-0.718601,-0.784413,-0.788137,-0.742284,-0.758761,1.000000
-1.850510,-1.193530,-0.128864,-0.290621,-0.458893,-0.432167,-0.263363,-0.921854,-1.003250,-1.002450,-0.936143,-0.815409,-0.657707,-0.449400,-0.086784,0.326967,0.626820,0.745766,0.679604,0.572776,0.442078,0.436949,0.486448,0.577193,0.548792,0.637322,0.727421,0.698545,0.761658,0.796114,0.768639,0.705646,0.802956,0.812889,0.780343,0.593987,0.350696,0.080536,-0.381612,-0.484084,-0.647838,-0.807721,-0.599108,-0.824636,-0.980324,-0.873303,-0.939164,-0.833922,-0.690274,-0.742119,-0.682956,0.631077,0.604436,0.669453,0.487352,-0.029750,-0.626800,-0.828581,-0.709211,-0.491322,-0.452610,-0.314271,-0.245046,-0.224376,-0.370286,-0.114462,0.033220,0.190509,0.142825,0.272083,0.394736,0.474378,0.474408,0.585964,0.504446,0.527106,0.500959,0.459105,0.425508,0.383360,0.418353,0.373706,0.232750,0.180071,0.185772,0.194223,0.135640,0.179421,0.123261,0.162619,0.091427,0.009798,0.084621,0.113476,0.016509,0.050834,0.030963,0.010756,-0.065759,-0.067253,2.000000
-1.849470,-0.935863,-0.233712,-0.337151,-0.209634,0.070681,0.175008,-1.058990,-1.120770,-1.105210,-1.094360,-1.017190,-1.014630,-0.816253,-0.550253,0.059841,0.695828,1.063470,1.237680,1.204120,0.932911,1.004960,1.041580,1.096660,1.079180,1.322110,1.065480,1.219100,1.104100,1.093720,1.223830,0.933628,0.846785,1.200710,0.624104,0.089855,0.408977,-0.532172,-0.661411,-0.555613,-0.549855,-0.730032,-1.160280,-1.044230,-0.730962,-1.069650,-0.947877,-0.896230,-1.075280,-1.114890,-0.918042,0.991697,1.211360,0.937699,0.665070,-0.496913,-0.968600,-1.032810,-1.083340,-0.832524,-0.595491,-0.688967,-0.643204,-0.624195,-0.457612,-0.456081,-0.392672,-0.152191,-0.228441,-0.059862,-0.003241,0.114611,0.377236,0.225881,0.184611,0.253341,0.339756,0.250508,0.266481,0.398601,0.314601,0.174525,0.114503,0.163354,0.138463,-0.003593,0.076993,0.006414,0.122158,-0.007149,-0.143752,-0.005462,-0.057094,0.009016,-0.122725,0.013711,-0.133736,-0.064294,-0.134434,-0.212598,2.000000
-1.848770,1.537910,0.250758,-1.043710,-1.021850,-0.892402,-0.941862,0.798968,0.757359,0.658895,0.603839,0.536712,0.554185,0.443372,0.383576,0.161668,0.067031,0.007550,-0.061839,-0.180584,-0.121653,-0.156725,-0.174924,-0.216230,-0.274771,-0.313908,-0.270396,-0.363872,-0.299019,-0.232512,-0.369981,-0.452804,-0.475375,-0.489809,-0.388062,-0.422348,-0.312642,-0.351759,-0.188735,0.159178,0.551979,0.283177,0.421358,0.610560,0.583730,0.586252,0.875182,0.902567,0.815584,0.628464,0.612612,-0.510098,-0.373883,-0.398335,-0.370208,-0.044501,0.347242,0.526013,0.606552,0.552216,0.376629,0.099423,0.049237,0.089101,-0.036141,-0.169708,-0.348647,-0.384799,-0.362439,-0.479472,-0.485284,-0.511757,-0.543639,-0.564471,-0.587830,-0.603311,-0.545086,-0.547819,-0.455371,-0.438031,-0.444491,-0.430455,-0.363145,-0.401671,-0.407344,-0.349332,-0.394674,-0.407785,-0.409759,-0.434606,-0.452751,-0.469039,-0.465489,-0.474499,-0.508761,-0.460730,-0.448648,-0.480553,-0.484462,-0.458742,1.000000
-1.846000,-0.833758,-0.078851,-0.649072,-0.409719,-0.511714,-0.500698,-0.692857,-0.702674,-0.628654,-0.550873,-0.464776,-0.280327,-0.135602,0.050627,0.177392,0.202539,0.072142,-0.123256,-0.172118,-0.255966,-0.295694,-0.196004,-0.289318,-0.332619,-0.203557,-0.144787,-0.071688,-0.021322,-0.128076,-0.051677,0.159607,0.363183,0.216136,0.544647,0.701263,0.724091,0.482110,0.549394,0.968847,0.648431,0.306878,0.309607,0.396151,0.339272,0.053033,-0.039671,0.027190,0.078100,-0.072451,0.044671,-0.102309,0.066924,-0.063256,0.581572,0.967163,0.691887,0.466385,0.172777,0.198263,0.157349,0.252894,0.261021,0.188713,0.186371,0.379114,0.438993,0.381037,0.485277,0.545494,0.546536,0.767118,0.561606,0.534906,0.559035,0.493756,0.469306,0.438273,0.453776,0.462044,0.444501,0.458987,0.331360,0.390269,0.266913,0.282869,0.201463,0.285888,0.254448,0.148226,0.184647,0.117935,0.105405,0.223360,0.211694,0.037921,0.106154,0.171433,0.059162,0.215044,2.000000
-1.840810,-0.787788,0.106743,-0.862764,-0.833629,-0.693535,-0.676605,0.576616,0.843476,0.957499,1.022880,0.966383,0.983400,0.965142,0.935993,0.798580,0.487285,0.316316,0.141752,0.008256,-0.063032,-0.089116,-0.159311,-0.166377,-0.103243,-0.096634,0.027879,0.259291,0.351971,0.567785,0.596970,0.413333,0.551806,0.641931,0.473876,0.486230,0.356506,0.401614,0.197230,-0.000871,-0.159735,-0.318628,0.367465,-0.265107,-0.532199,-0.588828,-0.665106,-0.652881,-0.682366,-0.562471,-0.622352,0.038667,0.292666,0.525135,0.726790,0.466064,0.066418,-0.340555,-0.475507,-0.454931,-0.580088,-0.578636,-0.642630,-0.658871,-0.646268,-0.687249,-0.732681,-0.896933,-0.937108,-0.955475,-0.952837,-0.940083,-0.972405,-1.078950,-1.013840,-0.925161,-1.009820,-0.985811,-0.959910,-0.918627,-0.933322,-0.918199,-0.916745,-0.852922,-0.884302,-0.873961,-0.825803,-0.689998,-0.723277,-0.775799,-0.704797,-0.665793,-0.711348,-0.672467,-0.646959,-0.643747,-0.574523,-0.620773,-0.616823,-0.557861,4.000000
-1.825210,-1.222360,-0.287341,0.471087,0.787403,0.508188,0.543575,0.260701,0.400937,0.470985,0.526664,0.615475,0.587397,0.484146,0.251667,-0.024052,-0.452719,-0.739944,-0.707356,-0.933827,-0.915122,-0.968242,-0.849620,-0.918239,-0.802507,-0.793093,-0.576841,-0.569899,-0.481398,-0.389386,-0.345947,-0.198504,-0.299992,0.135423,0.281607,0.555840,0.634159,0.817606,0.881858,1.363860,0.844849,0.729214,1.368810,0.793763,0.654902,0.937791,0.615952,0.697998,0.749141,0.498865,0.251058,-0.794608,-0.434416,-0.098572,0.602036,1.303160,0.853661,1.071440,0.908306,1.028300,0.911272,0.814910,0.885212,0.825986,0.662597,0.717952,0.369240,0.107920,0.208598,0.125201,-0.034826,-0.200310,-0.303320,-0.108296,-0.185701,-0.438373,-0.451723,-0.186874,-0.134348,-0.307295,-0.397274,-0.179805,-0.201141,-0.227704,-0.205927,-0.176953,-0.194581,-0.118228,0.014739,0.011669,-0.157295,-0.074583,-0.043189,-0.132662,-0.018005,0.011944,-0.180792,-0.204548,0.015005,0.009327,4.000000
-1.821400,1.295260,0.666534,-1.157450,-1.138840,-1.116840,-1.201530,1.593070,1.441030,1.599230,1.747170,1.821590,1.898570,1.788680,1.651630,1.262420,0.874336,0.451839,0.171470,-0.076585,-0.186998,-0.275268,-0.387604,-0.413402,-0.509435,-0.511121,-0.542087,-0.524820,-0.469739,-0.382975,-0.393440,-0.311672,-0.340209,-0.384827,-0.269603,-0.272467,-0.277634,-0.267531,-0.367726,-0.594408,-0.364062,-0.668330,-0.618205,-0.612583,-0.817664,-0.808815,-0.818566,-0.691437,-0.815874,-0.626810,-0.680646,-0.237609,-0.296238,-0.344486,-0.184443,-0.451269,-0.732902,-0.771669,-0.660618,-0.912171,-0.910966,-0.752362,-0.770657,-0.803642,-0.714171,-0.644132,-0.818725,-0.853348,-0.856990,-0.895298,-0.952980,-1.075650,-1.144940,-1.134190,-1.072460,-1.071710,-1.140070,-1.012510,-1.000270,-1.013400,-1.069460,-1.032660,-0.960422,-0.973348,-0.936974,-0.885655,-0.892246,-0.870512,-0.826448,-0.830050,-0.889855,-0.759260,-0.727683,-0.737055,-0.751821,-0.780681,-0.704501,-0.707521,-0.727489,-0.732241,4.000000
-1.809970,0.332611,0.329093,-1.105750,-1.059150,-0.892402,-0.922316,0.523482,0.760644,0.965150,1.078600,1.184460,1.191880,1.292440,1.165740,0.913800,0.724695,0.445789,0.090738,0.006634,-0.019055,-0.056157,-0.175667,-0.055626,-0.072296,0.116703,0.317760,0.433876,0.747786,0.840957,1.138430,1.117100,1.022010,0.853158,1.237370,1.071030,0.875905,0.734181,0.359567,-0.033617,-0.134753,-0.247771,-0.798136,-0.851871,-0.896771,-0.983071,-1.032040,-1.220060,-0.910085,-1.154380,-1.138800,-0.209972,0.344811,0.876151,1.339820,1.168710,0.210554,-0.581180,-0.792336,-0.922004,-0.925418,-0.993689,-1.044260,-1.021690,-0.925211,-0.903653,-1.091730,-1.096590,-1.101030,-1.105470,-1.236370,-1.269540,-1.192160,-1.257260,-1.216610,-1.288030,-1.226810,-1.077020,-1.048990,-1.048170,-1.057280,-1.078300,-1.014570,-0.990701,-1.004960,-0.888068,-0.918856,-0.907209,-0.862668,-0.779280,-0.767651,-0.780224,-0.794238,-0.727554,-0.723013,-0.749074,-0.650174,-0.652245,-0.638314,-0.728484,4.000000
-1.806160,-1.332250,-0.290957,-0.049356,0.205798,0.525234,0.325785,-0.420286,-0.450516,-0.496416,-0.363805,-0.306940,-0.234055,0.017828,0.182958,0.405559,0.642567,0.759889,0.745974,0.716247,0.856595,0.621455,0.611481,0.643793,0.549616,0.551255,0.459893,0.469674,0.518179,0.486877,0.444862,0.105438,0.027737,-0.215075,0.287889,0.070896,-0.319110,-0.229118,-0.513137,-0.738015,-0.367859,-0.223442,-0.413399,0.087981,-0.341737,-0.355865,-0.539175,-0.504864,-0.568170,-0.194252,-0.318792,0.802083,0.308649,0.341649,0.468749,-0.187692,-0.524390,-0.519778,-0.657657,-0.233903,-0.419736,-0.083474,-0.503045,-0.264317,-0.280394,-0.329567,-0.336000,-0.412700,-0.389052,-0.100435,-0.471759,-0.284651,-0.166949,-0.024324,-0.244303,-0.338486,-0.126702,-0.136524,-0.208179,-0.116609,-0.206573,-0.208426,-0.216491,-0.159413,-0.227139,-0.162205,-0.093422,-0.257916,-0.064856,-0.169747,-0.339731,-0.173373,-0.166137,-0.095564,-0.171402,-0.122541,-0.230174,-0.282858,-0.066332,-0.195460,2.000000
-1.801660,-1.269520,-0.169237,-0.388851,-0.253720,0.042272,-0.084664,-0.944147,-0.956317,-1.013520,-0.838659,-0.777046,-0.607151,-0.355287,0.088203,0.575501,0.918413,1.211090,1.338360,1.307200,1.324560,1.183150,1.249840,1.188630,1.265330,1.323130,1.191710,1.140350,1.116920,1.044550,1.082290,0.855009,0.928642,0.731346,0.594655,0.451749,0.288230,0.204392,-0.391619,-0.408843,-0.675838,-1.039530,-1.061610,-0.959815,-1.054690,-0.881547,-0.952174,-0.993156,-1.133500,-1.124440,-0.900217,0.762172,0.629652,0.495694,0.539315,-0.301765,-0.336189,-0.263152,-0.602591,-0.606556,-0.484049,-0.487455,-0.576371,-0.408580,-0.680628,-0.462363,-0.438776,-0.527173,-0.569402,-0.282570,-0.375824,-0.257626,-0.284749,-0.289243,-0.251987,-0.150533,-0.146973,-0.197018,-0.366773,-0.228749,-0.247786,-0.429320,-0.344163,-0.275560,-0.172080,-0.255125,-0.317066,-0.314636,-0.283602,-0.324554,-0.348731,-0.399534,-0.281894,-0.342596,-0.359269,-0.265623,-0.261416,-0.287630,-0.349850,-0.369958,2.000000
-1.775670,-1.170910,-0.213827,0.670992,0.310928,0.297958,0.373252,-0.206679,-0.053915,-0.056417,-0.292330,-0.327416,-0.351206,-0.326795,-0.500395,-0.415429,-0.438294,-0.223201,0.031898,0.183062,0.319071,0.378431,0.578630,0.701228,0.737291,0.675471,0.664857,0.761438,0.729438,0.729912,0.801176,1.143060,1.282260,1.112340,0.852185,0.678390,0.740309,1.124540,0.421224,0.041141,0.583076,0.190726,0.159929,0.309858,0.285403,-0.340659,-0.397985,-0.305427,-0.479040,-0.453552,-0.346636,1.168940,1.296180,1.290110,0.895472,0.568029,-0.780012,-0.268466,-0.347528,-0.550870,-0.761069,-0.591592,-0.755962,-0.671418,-0.719358,-0.689424,-0.691866,-0.862784,-0.696376,-0.226610,-0.373181,-0.517155,-0.312195,-0.218117,-0.262545,-0.321364,-0.290499,-0.439666,-0.439406,-0.394353,-0.286774,-0.566431,-0.242359,-0.201744,-0.224800,-0.027710,-0.367206,-0.323494,-0.189008,-0.362983,-0.211988,-0.225476,-0.320193,-0.328993,-0.195879,-0.335931,-0.281163,-0.325065,-0.243032,-0.297063,4.000000
-1.761810,0.315128,0.395376,-0.924804,-0.903150,-0.881038,-0.891603,2.336530,2.232420,2.080810,1.884270,1.875300,1.932790,1.784660,1.789700,1.609680,1.393880,0.805588,0.378748,0.223144,0.045465,0.081657,0.003105,-0.146476,-0.293818,-0.240197,-0.418212,-0.468407,-0.535108,-0.854809,-0.760001,-0.843070,-1.151110,-1.268550,-1.459140,-1.375900,-1.646880,-1.441240,-1.575350,-1.273110,-1.400120,-1.238700,-1.207990,-0.693004,-0.822418,-0.947636,-0.992208,-0.904663,-0.954521,-0.612536,-0.654931,-0.439853,-0.606036,-1.035180,-1.473740,-1.772300,-1.289280,-1.259870,-1.020690,-0.974290,-0.917491,-1.053390,-1.035420,-0.785362,-1.015380,-1.084070,-1.184630,-1.075440,-1.239630,-1.198250,-1.238640,-1.438230,-1.279570,-1.296340,-1.421920,-1.212950,-1.200900,-1.162920,-1.198980,-1.187160,-1.205410,-1.162120,-1.004190,-1.077400,-1.057930,-1.060340,-0.966420,-1.006180,-1.036050,-0.818500,-0.761956,-0.849781,-0.867108,-0.856317,-0.786958,-0.720594,-0.772960,-0.808890,-0.719052,-0.748085,1.000000
